"id","title","abstract","authors","doi","other_fields","date_screened_t&a","t&a_status","t&a_exclusion_reasons","publication_year","tags"
6863341,"National Forest Carbon Inventories: Policy Needs And Assessment Capacity","Previous research has identified the importance of the role of land cover in the global carbon cycle. In particular, forests have been identified as a significant carbon sink that can mitigate the rate of global climate change. Policy makers are faced with complex and difficult challenges in getting timely and useful information in monitoring global forest resources. Recent advances in the tools and methods of forest carbon accounting have produced new, innovative approaches to forest-based carbon inventories. But it is important as new tools are developed that scientists understand the needs of policy makers and that policy makers understand the capabilities and limitations of forest inventory methods. This paper explores four different policy applications that rely, or could benefit from, national carbon inventories. The goal is to help build a bridge between the communities of climate policy makers and scientists specialized in forest carbon inventories. To this end, we pursue three specific objectives: First we provide an overview for policy makers about approaches to forest carbon inventories, paying particular attention to the contributions of remote sensing technologies. Second, we outline the issues particularly relevant to forest inventory scientists who are interested in responding to public policy needs. We then discuss the tradeoffs between information cost, accuracy, precision, transparency and timeliness that need to be balanced in long-term monitoring of forest carbon. Finally, the article concludes with a series of observations and recommendations for the implementation of forest carbon inventories as increasingly central components of global climate change policy. © 2008 Springer Science+Business Media B.V.","{""Andersson, K."",""Evans, T. P."",""Richards, K. R.""}","10.1007/s10584-008-9526-6","{""notes"": ""('andersson_nationalforestcarboninventories_2009',)""}",2024-07-15 16:01:56,"included",NA,2009,"{}"
7037970,"Using Remote Sensing To Evaluate Environmental Institutional Designs: A Habitat Conservation Planning Example","Objective. Satellite-based remote-sensing analysis is a beneficial, yet underused, tool for environmental policy, planning, and evaluation. We identify its benefits and costs to encourage social scientlists to consider the use of remote sensing as a tool for planning and evaluating environmental institutions. Methods. We analyze two multispectral Landsat Thematic Mapper satellite images to evaluate a habitat conservation plan (HCP) implemented Pursuant to the Endangered Species Act. Results, Image analysis provides useful broad spatial scale information on HCP performance that is not discernible to the naked eye or through other methodologies. Conclusions. Satellite image analysis should be considered as a tool for planning and evaluating environmental institutional designs-despite the financial costs and requisite technical training. These images provide ecological and land cover change information that may not be available elsewhere. We provide lessons learned to help make analysts cognizant of some important issues Surrounding the use of satellite-based imagery for environmental institutional analysis.",NA,"10.1111/1540-6237.00081","{""notes"": ""('schweik_remotesensingevaluateenvironmental_2002',)""}",2024-10-25 19:13:49,"included",NA,NA,"{}"
6862882,"Monitoring And Diagnosis System For Wheat Growth With Remote Sensing And Sensor Technology","The growth status of wheat seedlings is closely related to the latter growth biomass and the yield. Given the fact that the surrounding environment of wheat is variable and highly unpredictable during its growth, monitoring and diagnosing the vigor of winter wheat during the seedling period is of great importance. The study present a preliminary design of a remote monitoring and intelligent diagnosing system based on the combination of remote monitoring, remote sensing and WebGIS technology. The remote monitoring and remote sensing technologies can provide both field environmental information and growth information in real time. In addition, the wheat growth condition, drought and cold injury can be diagnosed and analyzed with the aid of an expert knowledge database. For practical use, the presented system is able to generate a solution for the regulation and management of wheat, which is assumed to benefit the decision making process significantly.","{""Huang, W."",""Sun, P."",""Xu, T."",""Yang, X."",""Zhang, Q.""}","10.3969/j.issn.1002-6819.2011.12.022","{""notes"": ""('zhang_monitoringdiagnosissystemwheat_2011',)""}",2024-07-12 19:43:54,"included",NA,2011,"{}"
6903604,"Benefits Of Seasonal Climate Prediction And Satellite Data For Forecasting Us Maize Yield","Seasonal agricultural production forecasting is essential for agricultural supply chain and economic prediction. However, to what extent seasonal climate prediction and remote sensing observations can improve crop yield forecasting at regional scale remains unknown. Using a statistical seasonal forecasting framework for U.S. county-level maize yield, we demonstrated that (1) incorporating satellite-based enhanced vegetation index (EVI) significantly improved the yield forecasting performance, compared with other climate-only models using monthly air temperature (T), precipitation (P), and vapor pressure deficit (VPD). (2) The bias-corrected climate prediction from the Coupled Forecast System model version 2 (CFSv2) showed better yield forecasting performance than the historical climate ensemble. (3) Using the ""T + P + VPD + EVI"" model with climate prediction from bias-corrected climate prediction from CFSv2 outperformed the yield forecast in the World Agricultural Supply and Demand Estimates reports released by the United States Department of Agriculture, with root-mean-square error of 4.37 bushels per acre (2.79\% of multiyear averaged yield) by early August. Plain Language Summary Given the significant advances in both seasonal climate prediction and satellite remote sensing, these data have not been fully used in crop yield forecasting at regional scale, and their benefits are to be quantified compared to survey-based approaches. Here we evaluated the benefits of using seasonal climate prediction and satellite remote sensing data in forecasting U.S. maize yield at both national and county levels. To achieve this goal, we built a seasonal forecasting system for U.S. maize yield by bridging the most advanced seasonal climate prediction products from National Centers for Environmental Prediction (NCEP) with a statistical crop modeling framework. We found we could not achieve a better forecasting performance than the official survey-based forecast from United States Department of Agriculture until we used both climate and remote sensing observations in our model. Compared with using historical climate information for the unknown future in each growing season, using climate prediction from NCEP gave better forecasting performance once we corrected the bias in the seasonal climate prediction products. Using our climate-remote sensing combined model and bias-corrected climate prediction from NCEP, we achieved a better forecasting performance than the United States Department of Agriculture forecast. Our system will be useful for the stakeholders in the agriculture industry and commodity market.",NA,"10.1029/2018gl079291","{""notes"": ""('peng_benefitsseasonalclimateprediction_2018',)""}",2024-09-26 00:52:39,"included",NA,NA,"{}"
6862870,"Understanding The Spatio-Temporal Behaviour Of The Sunflower Crop For Subfield Areas Delineation Using Sentinel-2 Ndvi Time-Series Images In An Organic Farming System","The study investigates the suitability of time series Sentinel-2 NDVI-derived maps for the subfield detection of a sunflower crop cultivated in an organic farming system. The aim was to understand the spatio-temporal behaviour of subfield areas identified by the K-means algorithm from NDVI maps obtained from satellite images and the ground yield data variability to increase the efficiency of delimiting management zones in an organic farming system. Experiments were conducted on a surface of 29 ha. NDVI time series derived from Sentinel-2 images and k-means algorithm for rapidly delineating the sunflower subfield areas were used. The crop achene yields in the whole field ranged from 1.3 to 3.77 t ha-1 with a significant within-field spatial variability. The cluster analysis of hand-sampled data showed three subfields with achene yield mean values of 3.54 t ha-1 (cluster 1), 2.98 t ha-1 (cluster 2), and 2.07 t ha-1 (Cluster 3). In the cluster analysis of NDVI data, the k-means algorithm has early delineated the subfield crop spatial and temporal yield variability. The best period for identifying subfield areas starts from the inflorescences development stage to the development of the fruit stage. Analyzing the NDVI subfield areas and yield data, it was found that cluster 1 covers an area of 42.4\% of the total surface and 50\% of the total achene yield; cluster 2 covers 35\% of both surface and yield. Instead, the surface of cluster 3 covers 22.2\% of the total surface with 15\% of achene yield. K-means algorithm derived from Sentinel-2 NDVI images delineates the sunflower subfield areas. Sentinel-2 images and k-means algorithms can improve an efficient assessment of subfield areas in sunflower crops. Identifying subfield areas can lead to site-specific long-term agronomic actions for improving the sustainable intensification of agriculture in the organic farming system.","{""Marino, Stefano""}","10.1016/j.heliyon.2023.e19507","{""notes"": ""('marino_understandingspatiotemporalbehaviour_2023',)""}",2024-07-18 23:30:12,"included",NA,2023,"{maybe}"
7038102,"Translation Of Remote Sensing Data Into Weed Management Decisions","Remote sensing and associated spatial technologies provide tremendous opportunity to enhance weed management and improve-protect the environment through judicious use of the most efficacious control methods for a given site. They can also be invaluable assets for detection of invasions, assessment of infestation levels, monitoring rate of spread, and determining the efficacy of mitigation efforts for weed management. In combination with other technologies such as global positioning systems and geographic information systems, sampling strategies can be devised to efficiently determine the location of weed populations in agricultural and wildland situations. Maps created from remote sensing or sampling (or both) allow site-specific weed management of only the areas requiring corrective action. Potential benefits to the land managers and the ecosystem as a whole will come from reductions in inputs, reduced environmental liability from the detrimental effects of applying control measures to entire areas, crop yield increases through better management decisions, and early detection and effective management of invading species. Improvements in spatial and spectral resolution, temporal frequency, image turnaround time, and cost of image acquisition, combined with the realization of the value of the data, are enhancing the acceptance and usage of remote sensing technologies. However, remote sensing will be best used by providing accurate, site-specific data that can be converted into information used by decision support systems (DSSs). Advances in these DSSs, and their ability to incorporate remote sensing data, have been rapid and widespread in the past 10 yr. As a result, federal management and research agencies, academic institutions, and private entities have collectively developed efforts to use this information in monitoring and management efforts for invasive species in western rangelands, aquatic ecosystems and forestry, and site-specific weed management in agronomics.",NA,"10.1614/ws-04-072r1","{""notes"": ""('shaw_translationremotesensingdata_2005',)""}",2024-10-25 21:37:38,"included",NA,NA,"{}"
7037659,"Current Policy Issues In Remote Sensing: Report By The International Policy Advisory Committee Of Isprs","The role of remote sensing in promoting sustainable development, its general benefits and easing access to remotely sensed images, especially for developing countries, have all been examined by the International Policy Advisory Committee of the ISPRS in 2003. This report, a slightly revised version of an article that appears in the September 2003 issue of the ISPRS's Highlights magazine, presents the committee's findings and recommendations. © 2003 Elsevier Ltd. All rights reserved.",NA,"10.1016/j.spacepol.2003.08.003","{""notes"": ""('harris_currentpolicyissuesremote_2003',)""}",2024-10-28 19:06:26,"included",NA,NA,"{}"
6691563,"Advancing the understanding and measurement of the societal benefits of Earth Observations","The goal of this workshop was to advance valuation of the benefits from Earth Observation (EO) through case studies and through cross-fertilization with researchers, practitioners and managers from different disciplines. It brought together around 60 economists, engineers, scientists, policy makers and key personnel from space agencies and international organisations to discuss the motivations, the approaches and the challenges for valuing EO. During a dense three days programme, the participants shared ideas about areas for improvement and elaborated concrete recommendations to support the advancement of EO valuation practices. The working sessions, addressing separately different types of\nbenefits (i.e. socio-economic, socio- environmental, regulatory, on innovation and entrepreneurship and on scientific research), stimulated the participants to discuss the challenges intrinsic to the measurement of the different impacts. The splinter sessions allowed concrete and interactive discussions among small groups, whose conclusions were brought together during a final session. The workshop summary findings and the recommendations are documented in these proceedings.","{""[ESA]European Space Agency""}","https://geovalue.org/wp-content/uploads/2020/05/Proceedings4_EO_Value_WS_191031-published.pdf","{}",2024-04-23 22:39:53,"included",NA,2019,"{}"
7036922,"Willingness To Pay For An Early Warning System For Infectious Diseases","Early warning systems for infectious diseases and foodborne outbreaks are designed with the aim of increasing the health safety of citizens. As a first step to determine whether investing in such a system offers value for money, this study used contingent valuation to estimate people’s willingness to pay for such an early warning system in six European countries. The contingent valuation experiment was conducted through online questionnaires administered in February to March 2018 to cross-sectional, representative samples in the UK, Denmark, Germany, Hungary, Italy, and The Netherlands, yielding a total sample size of 3140. Mean willingness to pay for an early warning system was €21.80 (median €10.00) per household per month. Pooled regression results indicate that willingness to pay increased with household income and risk aversion, while they decreased with age. Overall, our results indicate that approximately 80–90% of people would be willing to pay for an increase in health safety in the form of an early warning system for infectious diseases and food-borne outbreaks. However, our results have to be interpreted in light of the usual drawbacks of willingness to pay experiments. © 2020, The Author(s).",NA,"10.1007/s10198-020-01171-2","{""notes"": ""('himmler_willingnesspaywarningsystem_2020',)""}",2024-10-25 21:30:56,"included",NA,NA,"{}"
6903621,"Integrating Field And Satellite Data For Spatially Explicit Inference On The Density Of Threatened Arboreal Primates","Spatially explicit models of animal abundance are a critical tool to inform conservation planning and management. However, they require the availability of spatially diffuse environmental predictors of abundance, which may be challenging, especially in complex and heterogeneous habitats. This is particularly the case for tropical mammals, such as nonhuman primates, that depend on multi-layered and species-rich tree canopy coverage, which is usually measured through a limited sample of ground plots. We developed an approach that calibrates remote-sensing imagery to ground measurements of tree density to derive basal area, in turn used as a predictor of primate density based on published models. We applied generalized linear models (GLM) to relate 9.8-ha ground samples of tree basal area to various metrics extracted from Landsat 8 imagery. We tested the potential of this approach for spatial inference of animal density by comparing the density predictions for an endangered colobus monkey, to previous estimates from field transect counts, measured basal area, and other predictors of abundance. The best GLM had high accuracy and showed no significant difference between predicted and observed values of basal area. Our species distribution model yielded predicted primate densities that matched those based on field measurements. Results show the potential of using open-access and global remote-sensing data to derive an important predictor of-animal abundance in tropical forests and in turn to make spatially explicit inference on animal density. This approach has important, inherent applications as it greatly magnifies the relevance of abundance modeling for informing conservation. This is especially true for threatened species living in heterogeneous habitats where spatial patterns of abundance, in relation to habitat and/or human disturbance factors, are often complex and, management decisions, such as improving forest protection, may need to be focused on priority areas.",NA,"10.1002/eap.1438","{""notes"": ""('cavada_integratingfieldsatellitedata_2017',)""}",2024-09-26 01:06:46,"included",NA,NA,"{}"
6863244,"Is Acoustic Tracking Appropriate For Air-Breathing Marine Animals? Dugongs As A Case Study","Marine animals face increased pressure through expanded shipping and recreational activities. Effective conservation and management of large species like marine mammals or sea turtles depend on knowledge of movement and habitat use. Previous studies have used data collected from either satellite or acoustic telemetry but rarely both. In this study, data from satellite and acoustic technologies were used to: determine the efficacy of satellite and acoustic telemetry to define dugong movement patterns; compare the benefits and limitations of each approach; examine the costs of each approach in relation to the amount and type of data provided; and relate telemetry data to the boundaries of a Go Slow area designed to protect dugongs and turtles from vessel strike within an urbanised coastal embayment (Moreton Bay, Queensland, Australia). Twenty-one dugongs were captured in seagrass habitats on the Eastern Banks of Moreton Bay in July-September 2012 and July 2013 and fitted with GPS and acoustic transmitters. Both satellite and acoustic telemetry produced reliable presence and movement data for individual dugongs. When the dugongs were within the range of the acoustic array, there was relatively good correspondence between the overall space use measures derived from GPS and acoustic transmitters, demonstrating that acoustic tracking is a potentially valuable and cost-effective tool for monitoring local dugong habitat use in environments equipped with acoustic receiver arrays. Acoustic technology may be particularly useful for species that establish home ranges with stable residency especially near large urban or port environs. However, the relative merits of the two technologies depend on the research question in the context of the species of interest, the location of the study and whether the study site has an established acoustic array. (C) 2014 Elsevier B.V. All rights reserved.","{""Babcock, Russel C."",""Fuentes, Mariana M. P. B."",""Hamann, Mark"",""Heupel, Michelle R."",""Limpus, Colin J."",""Marsh, Helene"",""Pillans, Richard D."",""Townsend, Kathy A."",""Zeh, Daniel R.""}","10.1016/j.jembe.2014.11.013","{""notes"": ""('zeh_acoustictrackingairbreathing_2015',)""}",2024-07-19 18:49:37,"included",NA,2015,"{}"
6691749,"Value of improved long-range weather information","An important human welfare implication of climate involves effects of interannual variation in temperature and precipitation on agriculture. Year-to-year variations in U.S. climate result from El Niño-Southern Oscillation (ENSO), a quasi-periodic redistribution of heat and momentum in the tropical Pacific Ocean. The study described here represents a preliminary assessment of the value to the entire U.S. agricultural sector of improved ENSO forecasts in the southeastern United States. This interdisciplinary assessment combines data and models from meteorology, plant sciences, and economics under a value of information framework based on Bayesian decision theory. An economic model of the U.S. agricultural sector uses changes in yields for various ENSO phases to translate physical (yield) effects of ENSO changes into economic effects on producers and on domestic and foreign consumers. The value of perfect information to agriculture is approximately $145 million. The economic value of an imperfect forecast is $96 million. These results suggest that increases in forecast accuracy have substantial economic value to agriculture.","{""Adams, Richard""}","https://doi.org/10.1111/j.1465-7287.1995.tb00720.x","{}",2024-04-26 19:03:40,"included",NA,1995,"{}"
7037635,"Geospatial Information Contribution To Land Use Planning Evidence From Land Cover And Ecosystem Services Maps","This paper aims to investigate the extent to which ecosystem services maps can improve land-use planning decisions by strengthening the consideration of environmental issues. The methodology used is based on an experimental workshop simulating a participatory decision-making process for planning choices by a panel of territorial actors. The protocol of the workshop consists in comparing the choices of location of new areas to be urbanized based firstly on a fine land cover map and secondly, by using a sample of ecosystem services maps. The results show the participants' interest in having ecosystem service maps for planning decision making. According to them, they bring an added value in terms of discovery, coherence, efficiency and acceptability of multifunctional space management practices. However, the operational actors of territorial engineering still make very little use of these maps derived from remote sensing and participatory workshops.",NA,"10.4000/developpementdurable.17778","{""notes"": ""('reyvalette_geospatialinformationcontributionland_2020',)""}",2024-10-29 23:58:00,"included",NA,NA,"{""maybe? ES maps != ESI?""}"
7037366,"An Active Service Recommendation Model For Multi-Source Remote Sensing Information Using Fusion Of Attention And Multi-Perspective","With the development and popularization of remote sensing earth observation technology and the remote sensing satellite system, the problems of insufficient proactiveness, relevance and timeliness of large-scale remote sensing supporting services are increasingly prominent, which seriously restricts the application of remote sensing resources in multi-domain and cross-disciplinary. It is urgent to help terminal users make appropriate decisions according to real-time network environment and domain requirements, and obtain the optimal resources efficiently from the massive remote sensing resources. In this paper, we propose a recommendation algorithm using fusion of attention and multi-perspective (MRS_AMRA). Based on MRS_AMRA, we further implement an active service recommendation model (MRS_ASRM) for massive multi-source remote sensing resources by combining streaming pushing technology. Firstly, we construct value evaluation functions from multi-perspective in terms of remote sensing users, data and services to enable the adaptive provision of remote sensing resources. Then, we define multi-perspective heuristic policies to support resource discovery, and fusion these policies through the attention network, to achieve the accurate pushing of remote sensing resources. Finally, we implement comparative experiments to simulate accurate recommendation scenarios, compared with state-of-the-art algorithms, such as DIN and Geoportal. Furthermore, MRS_AMRA achieves an average improvement of 10.5% in the recommendation accuracy NDCG@K, and in addition, we developed a prototype system to verify the effectiveness and timeliness of MRS_ASRM. © 2023 by the authors.",NA,"10.3390/rs15102564","{""notes"": ""('zhu_activeservicerecommendationmodel_2023',)""}",2024-10-25 21:40:52,"included",NA,NA,"{}"
7037009,"A Multi-Scale Assessment Of Fire Scar Mapping In The Great Victoria Desert Of Western Australia","Fire management is increasingly acknowledged as a necessary tool to maintain diversity in desert environments such as the Great Victoria Desert of Australia, but it needs to be informed by accurate fire history data. We compared and assessed the utility of Landsat-derived and Moderate Resolution Imaging Spectroradiometer (MODIS)-derived burnt area mapping (30 m and 250 m resolution, respectively) for sub-regional, landscape and habitat scale management. We did so by using Sentinel-2-derived, 10 m resolution, burnt area mapping as a reference, to determine the most appropriate product to support land management planning. At the landscape scale, Landsat had significantly lower average omission and commission errors (3.4\% and 8.0\%, respectively) compared with that of MODIS (42.2\% and 19.9\%, respectively). At the habitat scale, Landsat burnt area percentage was more accurate, in plots of 500 m x 500 m (root mean square error (RMSE) 0.6\% to 8.6\%), but offered lower accuracy when estimating partially burnt habitat plots of 120 m x 120 m (RMSE 14.1\% to 23.9\%). Only Landsat-derived fire scar mapping provided enough detail to produce reliable fire history maps to inform fire management and biodiversity conservation operations at a sub-regional scale, landscape scale and a habitat scale of 500 m by 500 m.",NA,"10.1071/wf21019","{""notes"": ""('ruscalledaalvarez_multiscaleassessmentfire_2021',)""}",2024-10-30 15:56:20,"included",NA,NA,"{}"
6691622,"Economic Benefits Expected From Earth Observation Applications. The Case Of The EU FP7 ITACA Project","This paper offers a contribution of how Earth Observation Applications can give economic benefits to the community of End Users. A short overview of EO benefits is given with specific reference to cultural heritage applications. In particular, the paper focuses on the case of a EU FP7 Project ITACA (Innovation Technologies and Applications for Coastal Archaeological sites), which started in January 2014 and it is currently underway. The paper briefly describes the ITACA project and its aims. During the project an economic impact assessment is carried out, initially from a qualitative point of view, through the submission of a questionnaire to the partners involved in the project. The same questionnaire was given also to identified End-Users in order to investigate the precise stakeholders' nature and behaviour and the likely economic modifications they will undergo once the project takes shape and new technical propositions are made potentially available also by way of different service models. Factors affecting positively and negatively the various stakeholder’s communities will be listed and discussed in full. Next stage is involving the quantification of potential benefits ITACA project may produce. Therefore, an evaluation of effects on economic activities of the areas and on communities the archaeological sites is being made. Once qualitative and quantitative assessments are completed, a business plan outlining also the appropriate road/roads to market is going to be prepared and suggestions will be made about which organizational/governance model best fit the expected results. This paper also deals with considerations about strength, weakness, opportunities and threats before during and after project’s deployment. The paper presents all preliminary results to be discussed with the scientific community. EU FP7 ITACA project is coordinated by Planetek Hellas E.P.E. (GR) and includes the following institutes and companies: Kell Srl (IT), NAIS Srl (IT), DHI GRAS (DK), I.EN.A.E (GR), FFCUL (PT), ANESTI Ltd (UK), Regione Sicilia (IT), ALMA Sistemi Sas (IT), CODEVINTEC Srl (IT), SME4SPACE VZW (BE).","{""Pavone, Rosario""}","978-163439986-9","{}",2024-04-26 18:49:21,"included",NA,2014,"{}"
6903584,"Image To Attribute Model For Trees (Itam-T): Individual Tree Detection And Classification In Alberta Boreal Forest For Wildland Fire Fuel Characterization","Regional and municipal decision makers rely on fuel (vegetation) maps to inform decisions on tree stand management related to wildfire management and response. Remote sensing of trees is used in commercial applications but has limited uptake in the fire management community. A two-stage detection and identification convolutional network for high-resolution RGB drone imagery is developed to address this limitation. The detection routine is based on DeepForest, an existing convolutional neural network implementation designed to recognize trees in aerial imagery. Retraining the model and implementing an adaptive window-size workflow improves tree detection, with F-1 scores reaching 85\% and averaging 72\% for k-fold cross-validation in boreal forest. For classification, a VGG19 network with added data augmentation and dropout layers is trained. When this network is implemented, manually annotated trees are recognized as coniferous with an average F-1 of 97\% and deciduous with an 87\% F-1. Overall, the developed image-to-attribute model for trees reaches a maximum F-1 score of 85\% considering classification after identification, with averages of 72\% for coniferous trees and 57\% for deciduous trees over six sites. Tree height, size, and stem density are extracted from the tree location output and geometric data. The calculated density is compared to the density of manual annotations, with an average R-2 of 0.90. A remote preliminary proximity-based hazard assessment is performed on a rural property in Alberta, demonstrating the model's ability to detect and classify trees near values-at-risk. The results indicate a potential extension to low-cost decision support in enterprise and fire-related applications.",NA,"10.1080/01431161.2022.2048914","{""notes"": ""('bennett_imageattributemodeltrees_2022',)""}",2024-09-27 22:20:06,"included",NA,NA,"{maybe,""probaly not"",validation}"
7038517,"Benchmarking Optical/Thermal Satellite Imagery For Estimating Evapotranspiration And Soil Moisture In Decision Support Tools","Generally, one expects evapotranspiration (ET) maps derived from optical/thermal Landsat and MODIS satellite imagery to improve decision support tools and lead to superior decisions regarding water resources management. However, there is lack of supportive evidence to accept or reject this expectation. We benchmark three existing hydrologic decision support tools with the following benchmarks: annual ET for the ET Toolbox developed by the United States Bureau of Reclamation, predicted rainfall-runoff hydrographs for the Gridded Surface/Subsurface Hydrologic Analysis model developed by the U.S. Army Corps of Engineers, and the average annual groundwater recharge for the Distributed Parameter Watershed Model used by Daniel B. Stephens \& Associates. The conclusion of this benchmark study is that the use of NASA/USGS optical/thermal satellite imagery can considerably improve hydrologic decision support tools compared to their traditional implementations. The benefits of improved decision making, resulting from more accurate results of hydrologic support systems using optical/thermal satellite imagery, should substantially exceed the costs for acquiring such imagery and implementing the remote sensing algorithms. In fact, the value of reduced error in estimating average annual groundwater recharge in the San Gabriel Mountains, California alone, in terms of value of water, may be as large as \$1 billion, more than sufficient to pay for one new Landsat satellite.",NA,"10.1111/1752-1688.12371","{""notes"": ""('hendrickx_benchmarkingopticalthermalsatellite_2016',)""}",2024-10-28 18:53:46,"included",NA,NA,"{}"
6691544,"Ten rules to increase the societal value of earth observations","Earth Observation (EO) data play an important role in our society today, but there is still tremendous opportunity to improve how these data are used to affect change. In this paper, we provide guidance to help data providers and intermediaries within the EO value chain (from data to applications) increase the societal value ofthe EO data, information, and data products that they work with. We first describe the EO value chain as a conceptual framework for how data are translated and applied for societal benefit. We then introduce three approaches that are often used to assess and improve the EO value chain. Finally, we present ""10 rules"" that can be implemented to increase the societal benefits of Earth science information. The 10 rules emphasize meeting user needs, problem-solving within interdisciplinary teams, and long-term sustainable solutions. Some rules focus on a specific segment of the value chain or phase in the problem-solving process, while others are relevant to the value chain or process as a whole. Each rule includes at least one case study example to illustrate the key points. The rules are loosely organized according to project management principles with the initial rules focusing on defining problems, planning for data use, creating effective teams, and examining a diverse selection ofsolutions. The next set ofrules are best applied throughout a project, and include such concepts as evaluation, interoperability, trust, adoption, and documentation. Finally, the last rule addresses the challenge of determining when to close a project.","{""Virapongse, Arika""}","https://doi.org/10.1007/s12145-020-00453-w","{}",2024-04-22 02:57:18,"included",NA,2020,"{""in benchmarks?""}"
7036648,"A Disaster Information And Monitoring System Utilizing Earth Observation","Purpose - This paper aims to present disaster information and a monitoring system in order to utilize earth observation data in the operative process of early warning, mitigation and management of natural disasters. The system is aimed at integrating earth observation data analysis with modern ICTs including GIS, grid, mobile communication and web technology to support disaster monitoring and to share disaster information during a crisis. Design/methodology/approach - The system development concerned outlining an operative disaster monitoring and management process. The process was derived from actual practices, suggestions and needs of different user groups involved in disaster management. After investigating state-of-the-art ICTs and reviewing the existing tools and databases, a suitable system architecture was designed and a prototype system was implemented, adapting to a proven software development process. Findings - The prototype system implementation demonstrated how satellite-based data can be used to support disaster management processes. Disaster monitoring requires information system infrastructure that would enable communication and integrate various distributed information sources and services. Originality/value - The result gives ideas for establishing an operative disaster management process involving local authorities, disaster analysts and the public. The process integrates earth observation data analysis with modern ICTs and improves the methods of early warning. The developed concept can be used as the basis for future development of automated real-time disaster monitoring.",NA,"10.1108/14777830710731725","{""notes"": ""('louhisuo_disasterinformationmonitoringsystem_2007',)""}",2024-10-25 21:36:21,"included",NA,NA,"{}"
6691748,"A benefit-cost analysis of a regional global ocean observing system: Seawatch Europe","The Global Ocean Observing System (GOOS) is a joint effort of the Intergovernmental Oceanographic Commission (IOC) of UNESCO, the World Meteorological Organlsation (WMO) and the United Nations Environmental Programme (UNEP). GOOS will provide long-term ocean data based on a globally coordinated strategy. These data will be used for climate forecasting. The Seawatch Europe project of the European Marine environment programme (EUROMAR) Is an on-line monitoring and surveillance system of the North Sea and Is a regional component of GOOS. Seawetch forecasts and environmental data are distributed to public authorities, aquecuiture/fish farming, commercial fishing, tourist Industry, research Institutes, navy and coastguards. The Seawatch system Is now operative In Norway and Thailand. it is at present Installed In Spain, and Indonesia Seawatch has aroused considerable Interest In Sweden, The Netherlands, Greece, Italy, Mexico, China, Korea and the USA. In this paper some of the results of a benefit-coat analysis of the Seawatch System are discuseed. So far the main revenues occur in the oll and gas exploitation, commercial flsherless end fish farming, tourism, meteorological forecasting, crises management etc. It is calculated that in the North Sea, a delay of 105 minutes in startup of the productional of a well will cover the costs of Seawatch. The global potential for the Seawatch System in the Exclusive Economic Zone is an estimated 50 units of ten buoys with a running cost of $100 million per year. A strong point of the Seawatch system is that it is commercially off-the-shelf technology. Seawatch is, however, still competing with academic and governmental institutions for funds when viewed as either a research venture or an operational programme. It is important for public authorities at the national and international level to participate in Seawatch and help to steer it towards the potential it was designed to fulfil namely a building stone of GOOS.","{""Stel, Jan H.""}","https://doi.org/10.1016/0308-597X(96)00029-2","{}",2024-04-26 19:04:25,"included",NA,1996,"{}"
6691712,"The value of climate information when farm programs matter","Predictability of seasonal climate variations associated with ENSO suggests a potential to reduce farm risk by tailoring agricultural management strategies to mitigate the impacts of adverse conditions or to take advantage of favorable conditions. Federal farm policies may enhance or limit the usefulness of this climate information. A representative peanut–cotton–corn non-irrigated North Florida farm was used to estimate the value of the ENSO-based climate information and examine impacts of farm programs under uncertain conditions of climate, prices, and risk aversion levels. Yields from crop model simulations and historical series of prices were used to generate stochastic distributions that were fed into a whole farm model, first, to optimize crop selection and planting dates, and then, to simulate uncertain outcomes under risk aversion, with and without the use of climate information, and with and without the inclusion of farm programs. Results suggest that seasonal climate forecasts have higher value for more risk averse farmers when La Niña or El Niño ENSO phases are forecast. Highly risk averse farmers could benefit from the forecast by taking advantage of potential favorable conditions (offensive responses). The inclusion of Commodity Loan Programs (CLP) and Crop Insurance Programs (CIP) decreased the overall value of the forecast information even to negative levels. However, more risk averse farmers could still benefit moderately from El Niño and marginally from La Niña forecasts when they participate in CLP and CIP.","{""Cabrera, Victor""}","https://doi.org/10.1016/j.agsy.2006.04.005","{}",2024-04-26 19:05:02,"included",NA,2006,"{}"
