"id","type_of_work","title","abstract","publication_year","authors","keywords","journal_name","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863347,NA,"Competition And Burn Severity Determine Post-Fire Sapling Recovery In A Nationally Protected Boreal Forest Of China: An Analysis From Very High-Resolution Satellite Imagery","Anticipating how boreal forest landscapes will change in response to changing fire regime requires disentangling the effects of various spatial controls on the recovery process of tree saplings. Spatially explicit monitoring of post-fire vegetation recovery through moderate resolution Landsat imagery is a popular technique but is filled with ambiguous information due to mixed pixel effects. On the other hand, very-high resolution (VHR) satellite imagery accurately measures crown size of tree saplings but has gained little attention and its utility for estimating leaf area index (LAI, m2/m2) and tree sapling abundance (TSA, seedlings/ha) in post-fire landscape remains untested. We compared the explanatory power of 30 m Landsat satellite imagery with 0.5-m WorldView-2 VHR imagery for LAI and TSA based on field sampling data, and subsequently mapped the distribution of LAI and TSA based on the most predictive relationships. A random forest (RF) model was applied to assess the relative importance and causal mechanisms of spatial controls on tree sapling recovery. The results showed that pixel percentage of canopy trees (PPCT) derived from VHR imagery outperform all Landsat-derived spectral indices for explaining variance of LAI (R2VHR = 0.676 vs. R2Landsat = 0.427) and TSA (R2VHR = 0.508 vs. R2Landsat = 0.499). The RF model explained an average of 55.5% (SD = 3.0%, MSE = 0.382, N = 50) of the variation of estimated LAI. Understory vegetation coverage (competition) and post-fire surviving mature trees (seed sources) were the most important spatial controls for LAI recovery, followed by burn severity (legacy effect), topographic factors (environmental filter) and nearest distance to unburned area (edge effect). These analyses allow us to conclude that in our study area, mitigating wildfire severity and size may increase forest resilience to wildfire damage. Given the easily-damaged seed banks and relatively short seed dispersal distance of coniferous trees, reasonable human help to natural recovery of coniferous forests is necessary for severe burns with a large patch size, particularly in certain areas. Our research shows the VHR WorldView-2 imagery better resolves key characteristics of forest landscapes like LAI and TSA than Landsat imagery, providing a valuable tool for land managers and researchers alike. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.",2019,"{""Crocker, E. V."",""Fang, L."",""Liu, Z."",""Yan, Y."",""Yang, J."",""Yang, Y.""}","{""Boreal forests"",""Burn severity"",""Decision trees"",Fires,""Forest recovery"",Forestry,""Leaf area index"",Pixels,Post-fire,Recovery,Resilience,""Satellite imagery"",""Tree sapling abundance"",""Tree saplings"",Vegetation,""Very high resolution"",WorldView-2}",NA,"10.3390/rs11060603","{maybe}",2024-07-17 18:39:13,"included",NA
6863566,NA,"Demonstration Of A Modular Prototype End-To-End Simulator For Aquatic Remote Sensing Applications","This study introduces a prototype end-to-end Simulator software tool for simulating two-dimensional satellite multispectral imagery for a variety of satellite instrument models in aquatic environments. Using case studies, the impact of variable sensor configurations on the performance of value-added products for challenging applications, such as coral reefs and cyanobacterial algal blooms, is assessed. This demonstrates how decisions regarding satellite sensor design, driven by cost constraints, directly influence the quality of value-added remote sensing products. Furthermore, the Simulator is used to identify situations where retrieval algorithms require further parameterization before application to unsimulated satellite data, where error sources cannot always be identified or isolated. The application of the Simulator can verify whether a given instrument design meets the performance requirements of end-users before build and launch, critically allowing for the justification of the cost and specifications for planned and future sensors. It is hoped that the Simulator will enable engineers and scientists to understand important design trade-offs in phase 0/A studies easily, quickly, reliably, and accurately in future Earth observation satellites and systems. © 2023 by the authors.",2023,"{""Anstee, J."",""Antoine, D."",""Dekker, A."",""Drayson, N."",""Gensemer, S."",""Matthews, M. W."",""Pease, J."",""Phinn, S."",""Price, I."",""Sharp, R."",""Woodgate, W.""}","{""Aquatic remote sensing"",""Computer aided software engineering"",""Computer software"",""Coral reef"",CubeSat,Economic,""End to end"",Modulars,""Optical remote sensing"",""Product design"",Reefs,""Remote sensing applications"",Remote-sensing,""Satellite imagery"",SmallSat,""Software prototyping"",""Space optics"",bathymetry,""coral reefs"",""cyanobacterial blooms"",design,""end-to-end simulator"",""optical sensors"",optics,""remote sensing"",satellite,""social effects""}",NA,"10.3390/s23187824","{}",2024-07-12 23:19:07,"included",NA
6691608,NA,"Data poverty: A global evaluation for 2009 to 2013- implications for sustainable development and disaster risk reduction","The article presents a time series (2009–2013) analysis for a new version of the “Digital Divide” concept that developed in the 1990s. Digital information technologies, such as the Internet, mobile phones and social media, provide vast amounts of data for decision-making and resource management. The Data Poverty Index (DPI) provides an open-source means of annually evaluating global access to data and information. The DPI can be used to monitor aspects of data and information availability at global and national levels, with potential application at local (district) levels. Access to data and information is a major factor in disaster risk reduction, increased resilience to disaster and improved adaptation to climate change. In that context, the DPI could be a useful tool for monitoring the Sustainable Development Goals of theSendai Framework for Disaster Risk Reduction (2015–2030). The effects of severe data poverty, particularly limited access to geoinformatic data, free software and online training materials, are discussed in the context of sustainable development and disaster risk reduction. Unlike many other indices, the DPI isunderpinned by datasets that are consistently provided annually for almost all the countries of the world and can be downloaded without restriction or cost.",2015,"{""Leidig, Mathias""}","{""Data poverty|Global digital divide|Time series Global monitoring|Sustainable development""}",NA,"https://doi.org/10.1016/j.jag.2016.03.001","{maybe}",2024-04-22 23:29:13,"included",NA
6691521,NA,"Enhancing Access and Usage of Earth Observations in Environmental Decision-Making in Eastern and Southern Africa Through Capacity Building","Major strides have been made in the development of remote sensing, reanalysis, and model-based earth observations (EOs), which can be used for long-term climate variability mapping, as well as real-time environmental monitoring and forecasting. Such EOs are particularly valuable for environmental decision-making (e.g., for environmental resources management and disaster mitigation) in the Eastern and Southern Africa (E & SA) region, where ground-based EOs are sparse. Nonetheless, operational application of those EOs to inform decision-making in the region remains limited. This paper reports on a recently concluded (as of June 2019) NASA SERVIR-supported Applied Science Team project that contributed to the uptake of EO applications to inform decision-making in this region. This project was conducted in close collaboration with the Regional Center for Mapping of Resources for Development (RCMRD)—the NASA SERVIR regional hub in E & SA. The capacity-building efforts leveraged RCMRD’s existing environmental service capacity, their long experience in capacity building in the region, and their extensive network of regional partners, with the goal of increasing RCMRD and their regional partners’ ability to uptake EOs to enhance their environmental services and, hence, improve the environmental decision-making process. The project focused on: (1) Transfer of technology—Transition and implementation of web-based tools to RCMRD to allow easy processing and visualization of EOs and (2) Capacity training—training of representatives from regional and national environmental service agencies in EO application based on targeted case studies. Here, we describe these capacity-building efforts, provide specific examples to demonstrate the benefits of those efforts in terms of enhanced uptake of EOs, and provide recommendations for furthering the uptake of EOs in the region and beyond.",2021,"{""Shukla, Shraddhanand""}","{""earth observation|capacity building|Eastern Africa|Southern Africa|environmental services|decision-m""}",NA,"https://doi.org/10.3389/fsufs.2021.504063","{}",2024-04-22 02:29:41,"included",NA
6691609,NA,"Valuing Geospatial Information: Using the Contingent Valuation Method to Estimate the Economic Benefits of Landsat Satellite Imagery","While the U.S. government does not charge for downloading Landsat images, the images have value to users. This paper demonstrates a method that can value Landsat and other imagery to users. A survey of downloaders of Landsat images found: (a) established US users have a mean value of $912 USD per scene; (b) new US users and users returning when imagery became free have a mean value of $367 USD per scene. Total US user benefits for the 2.38 million scenes downloaded is $1.8 billion USD. While these benefits indicate a high willingness-to-pay among many Landsat downloaders, it would be economically inefficient for the US government to charge for Landsat imagery. Charging a price of $100 USD a scene would result in an efficiency loss of $37.5 million a year. This economic information should be useful to policymakers who must decide about the future of this and similar remote sensing programs.",2015,"{""Loomis, John""}",NA,NA,"https://doi.org/10.14358/PERS.81.8.647","{}",2024-04-22 03:00:28,"included",NA
6863341,NA,"National Forest Carbon Inventories: Policy Needs And Assessment Capacity","Previous research has identified the importance of the role of land cover in the global carbon cycle. In particular, forests have been identified as a significant carbon sink that can mitigate the rate of global climate change. Policy makers are faced with complex and difficult challenges in getting timely and useful information in monitoring global forest resources. Recent advances in the tools and methods of forest carbon accounting have produced new, innovative approaches to forest-based carbon inventories. But it is important as new tools are developed that scientists understand the needs of policy makers and that policy makers understand the capabilities and limitations of forest inventory methods. This paper explores four different policy applications that rely, or could benefit from, national carbon inventories. The goal is to help build a bridge between the communities of climate policy makers and scientists specialized in forest carbon inventories. To this end, we pursue three specific objectives: First we provide an overview for policy makers about approaches to forest carbon inventories, paying particular attention to the contributions of remote sensing technologies. Second, we outline the issues particularly relevant to forest inventory scientists who are interested in responding to public policy needs. We then discuss the tradeoffs between information cost, accuracy, precision, transparency and timeliness that need to be balanced in long-term monitoring of forest carbon. Finally, the article concludes with a series of observations and recommendations for the implementation of forest carbon inventories as increasingly central components of global climate change policy. © 2008 Springer Science+Business Media B.V.",2009,"{""Andersson, K."",""Evans, T. P."",""Richards, K. R.""}","{Carbon,""Carbon accountings"",""Carbon inventories"",""Carbon sinks"",""Central components"",""Climate policies"",Climates,Costs,""Forest inventories"",""Forest resources"",Forestry,""Global carbon cycles"",""Global climate changes"",""Information Retrieval"",""Information costs"",""Innovative approaches"",Inventories,""Land covers"",""Long-term monitoring"",Monitoring,""National forests"",""New tools"",""Policy makers"",""Remote Sensing"",""Remote sensing technologies"",Resources,Tools,""carbon cycle"",""climate change"",""environmental assessment"",""environmental policy"",""forest inventory"",""land cover"",methods,""policy analysis"",""policy making""}",NA,"10.1007/s10584-008-9526-6","{}",2024-07-15 16:01:56,"included",NA
6862795,NA,"Remote Sensing Of Soil And Water Quality In Agroecosystems","Mismanagement of soil and water resources may not only contribute to an escalation of global poverty but also jeopardize ecosystem services, with significant costs to the environment. Although not concentrated within one geographic location (3,500 million hectares), an equivalent of approximately 24 % of the earth's land surface is degraded land, and about 2 billion people (one third of the global population) lack access to safe and affordable water for domestic purposes. It is therefore critical to develop strategies targeted at the root causes of these problems. However, to do so would require a rapid and reliable information system that has been elusive because of the complexity of the environment and the limitations of the existing tools. The increased availability and development of remote sensing and geographic data analysis tools have opened up new possibilities for exploring and monitoring environmental variables influencing key land use and soil management options. Here, we explore the major concepts, describe the constraints, and the future potential of remote sensing for mapping and providing near real-time information on soil and water quality in the context of major land use practices employed at the global scale. © 2013 Springer Science+Business Media Dordrecht.",2013,"{""Chen, J."",""De Paul Obade, V."",""Lal, R.""}","{Agronomy,""Domestic purpose"",""Ecosystem services"",Ecosystems,""Environmental variables"",""Geographic data"",""Geographic location"",""Global population"",""Land use"",Mapping,""Remote sensing"",""Soil management"",""Soil quality"",Soils,""Sustainable resource management"",""Water quality"",""Water resources"",""agricultural ecosystem"",""agricultural management"",agroecosystem,article,""conservation biology"",cost,""cost benefit analysis"",""environmental economics"",""environmental management"",""environmental monitoring"",""geographic information system"",""global positioning system"",""land surface"",""mapping method"",""resource management"",""snow cover"",vegetation,""water supply""}",NA,"10.1007/s11270-013-1658-2","{}",2024-07-12 19:29:07,"included",NA
6863309,NA,"The Activities Of The Italian Coast Guard In The Field Of Airborne Remote Sensing And The Eventual Use Of Satellite Platforms In Marine Pollution Abatement Activities","The Italian Coast Guard Corps operates twelve fixed-wing airplanes, type Piaggio P 166 DL3, for the performing of tasks related to the survey of marine environment. Three of them are fully equipped with a remote sensing system. This system, including a bispectral scanner system Daedalus AA 2000 and a multispectral scanner system Daedalus DS 1268, can make a quick and effective survey both of the shoreline and large areas offshore and process and interpret real time data. Environmental (oil pollution erosion, coastal assessment) and policing purposes (identification and appraisal of illegal releases, prevention and repression of unauthorized building) are supported by such surveys. Satellite platforms (ERS-1, ERS-2) can he utilized for surveillance duties, although, in the case of operational activities, a comparison with the data available from airborne remote sensing system must be made. The planning of such a programme cannot be carried out without a keen cost-benefit evaluation. (C) 1997 Elsevier Science Ltd.",1996,"{""Malfatti, A"",""Mancini, M"",""Patruno, R""}",NA,NA,"10.1016/s1353-2561(96)00031-x","{}",2024-07-16 23:06:37,"included",NA
6447809,NA,"The socio-economic value of satellite earth observations: huge, yet to be measured","Earth-observing satellites provide regular and accurate data that can support evidence-based decisions and public policies in a wide range of domains, potentially bringing huge socio-economic benefits. However, obstacles to effective data exploitation and poor awareness about their impacts risk hindering this potentiality and threaten the investments. Leveraging on the case of the Copernicus Programme, we review the challenges related to the full exploitation of free environmental space data and to the measurement of the related impacts. We then discuss the need for empirical approaches based on value-chain analysis with the objective to stimulate further societal and economic research.",2020,"{""Tassa, Alessandra""}","{""Socio-economic benefits"",""impact assessment"",""open environmental geospatial data"",""policy making"",""satellite-based earth observations""}","Journal of Economic Policy Reform","10.1080/17487870.2019.1601565","{benchmark}",NA,NA,NA
6862882,NA,"Monitoring And Diagnosis System For Wheat Growth With Remote Sensing And Sensor Technology","The growth status of wheat seedlings is closely related to the latter growth biomass and the yield. Given the fact that the surrounding environment of wheat is variable and highly unpredictable during its growth, monitoring and diagnosing the vigor of winter wheat during the seedling period is of great importance. The study present a preliminary design of a remote monitoring and intelligent diagnosing system based on the combination of remote monitoring, remote sensing and WebGIS technology. The remote monitoring and remote sensing technologies can provide both field environmental information and growth information in real time. In addition, the wheat growth condition, drought and cold injury can be diagnosed and analyzed with the aid of an expert knowledge database. For practical use, the presented system is able to generate a solution for the regulation and management of wheat, which is assumed to benefit the decision making process significantly.",2011,"{""Huang, W."",""Sun, P."",""Xu, T."",""Yang, X."",""Zhang, Q.""}","{""Cold injury"",Crops,""Decision making"",""Decision making process"",""Diagnosing system"",""Environmental information"",""Expert knowledge"",Growth,""Growth (materials)"",""Growth conditions"",""Growth information"",Monitoring,Monitoring,""Preliminary design"",""Real time"",""Remote control"",""Remote diagnosis"",""Remote monitoring"",""Remote sensing"",""Remote sensing technology"",""Sensor technologies"",""Surrounding environment"",""System construction"",Web-GIS,WebGIS,""Wheat seedlings"",""Winter wheat"",diagnosis}",NA,"10.3969/j.issn.1002-6819.2011.12.022","{}",2024-07-12 19:43:54,"included",NA
6862870,NA,"Understanding The Spatio-Temporal Behaviour Of The Sunflower Crop For Subfield Areas Delineation Using Sentinel-2 Ndvi Time-Series Images In An Organic Farming System","The study investigates the suitability of time series Sentinel-2 NDVI-derived maps for the subfield detection of a sunflower crop cultivated in an organic farming system. The aim was to understand the spatio-temporal behaviour of subfield areas identified by the K-means algorithm from NDVI maps obtained from satellite images and the ground yield data variability to increase the efficiency of delimiting management zones in an organic farming system. Experiments were conducted on a surface of 29 ha. NDVI time series derived from Sentinel-2 images and k-means algorithm for rapidly delineating the sunflower subfield areas were used. The crop achene yields in the whole field ranged from 1.3 to 3.77 t ha-1 with a significant within-field spatial variability. The cluster analysis of hand-sampled data showed three subfields with achene yield mean values of 3.54 t ha-1 (cluster 1), 2.98 t ha-1 (cluster 2), and 2.07 t ha-1 (Cluster 3). In the cluster analysis of NDVI data, the k-means algorithm has early delineated the subfield crop spatial and temporal yield variability. The best period for identifying subfield areas starts from the inflorescences development stage to the development of the fruit stage. Analyzing the NDVI subfield areas and yield data, it was found that cluster 1 covers an area of 42.4\% of the total surface and 50\% of the total achene yield; cluster 2 covers 35\% of both surface and yield. Instead, the surface of cluster 3 covers 22.2\% of the total surface with 15\% of achene yield. K-means algorithm derived from Sentinel-2 NDVI images delineates the sunflower subfield areas. Sentinel-2 images and k-means algorithms can improve an efficient assessment of subfield areas in sunflower crops. Identifying subfield areas can lead to site-specific long-term agronomic actions for improving the sustainable intensification of agriculture in the organic farming system.",2023,"{""Marino, Stefano""}","{""Yield; Cluster analysis; K -means; Remote sensing; Semi -automatic classification""}",NA,"10.1016/j.heliyon.2023.e19507","{maybe}",2024-07-18 23:30:12,"included",NA
6691700,NA,"Assimilation of GRACE Terrestrial Water Storage Data into a Land Surface Model: Results for the Mississippi River Basin","Assimilation of data from the Gravity Recovery and Climate Experiment (GRACE) system of satellites yielded improved simulation of water storage and fluxes in the Mississippi River basin, as evaluated against independent measurements. The authors assimilated GRACE-derived monthly terrestrial water storage (TWS) anomalies for each of the four major subbasins of the Mississippi into the Catchment Land Surface Model (CLSM) using an ensemble Kalman smoother from January 2003 to May 2006. Compared with the open-loop CLSM simulation, assimilation estimates of groundwater variability exhibited enhanced skill with respect to measured groundwater in all four subbasins. Assimilation also significantly increased the correlation between simulated TWS and gauged river flow for all four subbasins and for the Mississippi River itself. In addition, model performance was evaluated for eight smaller watersheds within the Mississippi basin, all of which are smaller than the scale of GRACE observations. In seven of eight cases, GRACE assimilation led to increased correlation between TWS estimates and gauged river flow, indicating that data assimilation has considerable potential to downscale GRACE data for hydrological applications.",2008,"{""Zaitchik, Benjamin""}","{""Land surface model|Rivers|Satellite observations|Data assimilation|Kalman filters|Hydrologic models""}",NA,"https://doi.org/10.1175/2007JHM951.1","{}",2024-04-26 19:06:40,"included",NA
6863434,NA,"An Open Data And Citizen Science Approach To Building Resilience To Natural Hazards In A Data-Scarce Remote Mountainous Part Of Nepal","The citizen science approach has gained momentum in recent years. It can enable both experts and citizen scientists to co-create new knowledge. Better understanding of local environmental, social, and geographical contexts can help in designing appropriate plans for sustainable development. However, a lack of geospatial data, especially in the context of developing countries, often precludes context-specific development planning. This study therefore tests an innovative approach of volunteer citizen science and an open mapping platform to build resilience to natural hazards in the remote mountainous parts of western Nepal. In this study, citizen scientists and mapping experts jointly mapped two districts of Nepal (Bajhang and Bajura) using the OpenStreetMap (OSM) platform. Remote mapping based on satellite imagery, capacity building, and mobilization of citizen scientists was performed to collect the data. These data were then uploaded to OSM and later retrieved in ArcGIS to produce a usable map that could be exploited as a reference resource for evidence-based decision-making. The collected data are freely accessible to community members as well as government and humanitarian actors, and can be used for development planning and risk reduction. By piloting in two communities of western Nepal, we found that using open data platforms for collecting and analyzing location-based data has a mutual benefit for researchers and communities. Such data could be vital in understanding the local landscape, environmental risk, and distribution of resources. Furthermore, they enable both researchers and local people to transfer technical knowledge, collect location-specific data, and use them for better decision-making.",2020,"{""Baskota, Preshika"",""Buytaert, Wouter"",""Khadka, Prakash"",""Liu, Wei"",""Parajuli, Binod Prasad"",""Paul, Jonathan D."",""Pudasaini, Uttam"",""Roniksh, B. C."",""Shakya, Puja"",""Vij, Sumit""}","{""citizen science; hazards; open data; remote mapping; sustainable development""}",NA,"10.3390/su12229448","{}",2024-07-12 19:47:26,"included",NA
6691517,NA,"Earth observations can enable cost-effective conservation of eastern north pacific blue whales: a value of information analysis","We conduct an analysis to estimate the value of information (VOI) of Earth observations for prospective regulation of marine shipping to conserve Eastern North Pacific blue whales in the Exclusive Economic Zone of the United States. Outcomes are driven by differences across two data products that can be used to inform regulations to limit ship strikes. In the reference case, vessel speed limits depend on species distribution data from shipboard surveys. In the counterfactual case, speed limits depend on species distributions predicted by WhaleWatch, a federal data product incorporating information from several remote sensing technologies. The VOI is identified as the difference in costs to marine shipping operators under the reference and counterfactual cases for regulation of vessel speeds. We estimate that the annual VOI of WhaleWatch is US $21–332 million, depending on the conservation goals of the modeled regulation. Conserving more blue whales—averting more ship strikes—increases the VOI.",2021,"{""Bernknopf, Richard""}",NA,NA,"https://media.rff.org/documents/Earth_Observations_can_enable_cost-effective_conservation_of._bm_RB_","{""in benchmarks""}",2024-04-23 22:33:32,"included",NA
6447800,NA,"Estimating the Societal Benefits of Satellite Instruments: Application to a Break-even Analysis of the GeoXO Hyperspectral IR Sounder","This paper describes the process, and lessons learned in a preliminary benefits study of a proposed infrared hyperspectral sounder (HSS) for NOAA’s next generation geostationary satellite program (GeoXO). The valuation of government-owned satellite systems providing a public good with a complex array of instruments is a nascent field of study. Many different sensor configurations are possible, but there are restrictions due to physical and budget constraints. Accounting for economic considerations during the design and planning phase for satellite constellations helps to ensure that the most cost effective instruments are selected. To assess whether the HSS instrument should be included on GeoXO, we applied a value of information approach and found the benefits associated with this instrument are likely to substantially outweigh the costs. Value of information studies often focus on data and information that has a direct use case. Estimating benefits for the HSS is especially challenging because data are not used directly by decision makers. Instead these data along with information from other Earth observing (EO) satellites play a key role in producing the inputs necessary for modern numerical hydrometeorological modeling. We describe strategies to assess the marginal (i.e., incremental) contribution of an instrument that is part of a complex information production process. We make several recommendations that, if implemented, would improve the quality of future studies of this kind. This includes (1) a systems approach to observing system planning, (2) improving the design of observing system experiments (OSSE and OSE), and (3) better tracking of the decisions and needs of end-users, especially those external to the agency.",2021,"{""Adkins, Jeffery"",""Conran, Joseph"",""Lauer, Christopher""}",NA,"Frontiers in Environmental Science",NA,"{benchmark}",NA,NA,NA
6691665,NA,"Impact of Global Earth Observation –Systemic View across GEOSS Societal Benefit Areas","The work of the Group on Earth Observation (GEO) is perceived as instrumental to attain sustainable development goals and to be a major driver of how the society–technology–environment system is managed. However, appropriate scientific methodologies to assess the benefits of the Global Earth Observation System of Systems (GEOSS) and validate investments in Earth observation infrastructure have been missing. This paper presents a systems approach to measure and analyze the impact of Global Earth Observation across the nine Societal Benefit Areas defined by GEO. The methodological framework presented here was developed and applied to be complete across space, time and sectors through integration and aggregation. Apart from the general assessment framework, we present some specifics of the numerical tool, which is based on System Dynamics modeling and simulation technique. Our results indicate that though the total system benefits are strongly policy dependent, improvements of GEOSS per se and data availability and interoperability, the accrued benefits are large and have a great potential shaping mankind’s course to sustainability.",2010,"{""Rydzak, Felicjan""}","{""Earth observation|benefits assessment|modeling|simulation|system dynamics""}",NA,"https://doi.org/10.2902/1725-0463.2010.05.art9","{}",2024-04-22 02:41:08,"included",NA
6691563,NA,"Advancing the understanding and measurement of the societal benefits of Earth Observations","The goal of this workshop was to advance valuation of the benefits from Earth Observation (EO) through case studies and through cross-fertilization with researchers, practitioners and managers from different disciplines. It brought together around 60 economists, engineers, scientists, policy makers and key personnel from space agencies and international organisations to discuss the motivations, the approaches and the challenges for valuing EO. During a dense three days programme, the participants shared ideas about areas for improvement and elaborated concrete recommendations to support the advancement of EO valuation practices. The working sessions, addressing separately different types of\nbenefits (i.e. socio-economic, socio- environmental, regulatory, on innovation and entrepreneurship and on scientific research), stimulated the participants to discuss the challenges intrinsic to the measurement of the different impacts. The splinter sessions allowed concrete and interactive discussions among small groups, whose conclusions were brought together during a final session. The workshop summary findings and the recommendations are documented in these proceedings.",2019,"{""[ESA]European Space Agency""}",NA,NA,"https://geovalue.org/wp-content/uploads/2020/05/Proceedings4_EO_Value_WS_191031-published.pdf","{}",2024-04-23 22:39:53,"included",NA
6691568,NA,"The role of stakeholders in creating societal value from coastal and ocean observations","The importance of stakeholder engagement in ocean observation and in particular the realization of economic and societal benefits is discussed, introducing a number of overarching principles such as the convergence on common goals, effective communication, co-production of information and knowledge and the need for innovation. A series of case studies examine the role of coordinating frameworks such as the United States’ Interagency Ocean Observing System (IOOS®), and the European Ocean Observing System (EOOS), public–private partnerships such as Project Azul and the Coastal Data Information Program (CDIP) and finally the role of the “third” or voluntary sector. The paper explores the value that stakeholder engagement can bring as well as making recommendations for the future.",2019,"{""Mackenzie, Bev""}","{""ocean observing systems|stakeholder engagement|case studies|societal benefits|SDG 14""}",NA,"https://doi.org/10.3389/fmars.2019.00137","{maybe}",2024-04-26 22:57:26,"included",NA
6691575,NA,"Do users benefit from additional information in support of operational drought management decisions in the Ebro basin?","We follow a user-based approach to examine how information supports operational drought management decisions in the Ebro basin and how these can benefit from additional information such as from remote sensing data. First we consulted decision-makers at basin, irrigation district and farmer scale to investigate the drought-related decisions they make and the information they use to support their decisions. This allowed us to identify the courses of action available to the farmers and water managers, and to analyse their choices as a function of the information they have available to them. Based on the findings of the consultation, a decision model representing the interrelated decisions of the irrigation association and the farmers was built. The purpose of the model is to quantify the effect of additional information on the decisions made. The modelled decisions, which consider the allocation of water, are determined by the expected availability of water during the irrigation season. This is currently informed primarily by observed reservoir level data. The decision model was then extended to include additional information on snow cover from remote sensing. The additional information was found to contribute to better decisions in the simulation and ultimately higher benefits for the farmers. However, the ratio between the cost of planting and the market value of the crop proved to be a critical aspect in determining the best course of action to be taken and the value of the (additional) information. Risk-averse farmers were found to benefit least from the additional information, while less risk-averse farmers stand to benefit most as the additional information helps them take better informed decisions when weighing their options.",2018,"{""Lines, Clara""}",NA,NA,"https://doi.org/10.5194/hess-22-5901-2018","{}",2024-04-22 03:04:55,"included",NA
6863634,NA,"Input Data Resolution Affects The Conservation Prioritization Outcome Of Spatially Sparse Biodiversity Features","Detailed spatial data are an essential part of land use planning and decision-making. Their spatial resolution sets limitations to their use, as coarse datasets are not suitable for detecting small-scale phenomena. In this study, we explored the effects of spatial resolution on the ecological outcome of a conservation prioritization process in Zonation software. Our study area was in Evo, southern Finland, covering a mosaic of managed and conserved forests. We produced the feature layers describing the forest characteristics using high-resolution remote sensing datasets, object-based mapping methods, and forest site type data. We found that increasing the resolution above the 16 m baseline resolution resulted in substantial errors. The conservation errors were the highest for rare features related to European Aspen, whereas the common features related to dominant tree species could benefit from the growth of cell size. We conclude that adequate spatial resolution is a prerequisite for efficient conservation prioritization, and that the size and spatial distribution of the features affect the resolution requirements.",2023,"{""Heinaro, Einari"",""Kujala, Heini"",""Kumpula, Timo"",""Mayra, Janne"",""Mikkonen, Ninni"",""Tanhuanpaa, Topi""}","{""Conservation prioritization; Forests; Remote sensing; Scale; Spatial resolution; Zonation""}",NA,"10.1007/s13280-023-01885-6","{}",2024-07-12 19:32:06,"included",NA
6863244,NA,"Is Acoustic Tracking Appropriate For Air-Breathing Marine Animals? Dugongs As A Case Study","Marine animals face increased pressure through expanded shipping and recreational activities. Effective conservation and management of large species like marine mammals or sea turtles depend on knowledge of movement and habitat use. Previous studies have used data collected from either satellite or acoustic telemetry but rarely both. In this study, data from satellite and acoustic technologies were used to: determine the efficacy of satellite and acoustic telemetry to define dugong movement patterns; compare the benefits and limitations of each approach; examine the costs of each approach in relation to the amount and type of data provided; and relate telemetry data to the boundaries of a Go Slow area designed to protect dugongs and turtles from vessel strike within an urbanised coastal embayment (Moreton Bay, Queensland, Australia). Twenty-one dugongs were captured in seagrass habitats on the Eastern Banks of Moreton Bay in July-September 2012 and July 2013 and fitted with GPS and acoustic transmitters. Both satellite and acoustic telemetry produced reliable presence and movement data for individual dugongs. When the dugongs were within the range of the acoustic array, there was relatively good correspondence between the overall space use measures derived from GPS and acoustic transmitters, demonstrating that acoustic tracking is a potentially valuable and cost-effective tool for monitoring local dugong habitat use in environments equipped with acoustic receiver arrays. Acoustic technology may be particularly useful for species that establish home ranges with stable residency especially near large urban or port environs. However, the relative merits of the two technologies depend on the research question in the context of the species of interest, the location of the study and whether the study site has an established acoustic array. (C) 2014 Elsevier B.V. All rights reserved.",2015,"{""Babcock, Russel C."",""Fuentes, Mariana M. P. B."",""Hamann, Mark"",""Heupel, Michelle R."",""Limpus, Colin J."",""Marsh, Helene"",""Pillans, Richard D."",""Townsend, Kathy A."",""Zeh, Daniel R.""}","{""Acoustic; Dugong dugon; GPS; Marine wildlife; Satellite; Telemetry""}",NA,"10.1016/j.jembe.2014.11.013","{}",2024-07-19 18:49:37,"included",NA
6691601,NA,"Cost and value of multidisciplinary fixed-point ocean observatories","Sustained ocean observations are crucial to understand both natural processes occurring in the ocean and human influence on the marine ecosystems. The information they provide increases our understanding and is therefore beneficial to the society as a whole because it contributes to a more efficient use and protection of the marine environment, upon which human livelihood depends. In addition the oceans, which occupy 73% of the planet surface and host 93% of the biosphere, play a massive role in controlling the climate. Eulerian or fixed-point observatories are an essential component of the global ocean observing system as they provide several unique features that cannot be found in other systems and are therefore complementary to them. In addition they provide a unique opportunity for multidisciplinary and interdisciplinary work, combining physical, chemical and biological observations on several time scales. The fixed-point open ocean observatory network (FixO3) integrates the 23 European open ocean fixed-point observatories in the Atlantic Ocean and in the Mediterranean Sea. The programme also seeks to improve access to key installations and the knowledge they provide for the wider community, from scientists, to businesses, to civil society. This paper summarises the rationale behind open ocean observatories monitoring the essential ocean variables. It also provides an estimate of the costs to operate a typical fixed-point observatory such as those included in the FixO3 network. Finally an assessment of the type of data and services provided by ocean observations and their value to society is also given.",2016,"{""Cristini, Luisa""}","{Ocean|Observations|Cost|Value|Services|Data}",NA,"http://dx.doi.org/10.1016/j.marpol.2016.05.029","{maybe}",2024-04-26 19:44:29,"included",NA
