"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863144,"Integration Of Lidar And Pleiades Data In Identifying The Potential Of Hazardous Trees",2022,"{""Khalid, N."",""Suhaizad, L. S."",""Tahar, K. N.""}","10.52939/ijg.v18i4.2253","{maybe}",2024-09-27 23:11:18,"included",NA
7036907,"Application Of Remote Sensing Technology For Impact Assessment Of Watershed Development Programme",NA,NA,"10.1007/s12524-008-0037-8","{}",2024-10-30 17:28:43,"included",NA
6903566,"Lessons Learned From Participatory Land Use Planning With High-Resolution Remote Sensing Images In Tanzania: Practitioners' And Participants' Perspectives",NA,NA,"10.1016/j.landusepol.2021.105649","{}",2024-09-26 00:47:25,"included",NA
7037445,"The Advantages Of Using Drones Over Space-Borne Imagery In The Mapping Of Mangrove Forests",NA,NA,"10.1371/journal.pone.0200288","{}",2024-11-18 19:36:00,"included",NA
7038262,"May Smart Technologies Reduce The Environmental Impact Of Nitrogen Fertilization? A Case Study For Paddy Rice",NA,NA,"10.1016/j.scitotenv.2020.136956","{}",2024-10-25 23:07:37,"included",NA
7037084,"Influence Of Spatial Resolution On Satellite-Based Pm2.5 Estimation: Implications For Health Assessment",NA,NA,"10.3390/rs14122933","{}",2024-11-22 17:18:27,"included",NA
7038585,"Grid-Scale Agricultural Land And Water Management: A Remote-Sensing-Based Multiobjective Approach",NA,NA,"10.1016/j.jclepro.2020.121792","{}",2024-11-18 18:56:31,"included",NA
7036739,"Economic Comparison Of Satellite, Plane And Uav-Acquired Ndvi Images For Site-Specific Nitrogen Application: Observations From Italy",NA,NA,"10.3390/agronomy11112098","{}",2024-11-18 19:24:48,"included",NA
7036564,"Key Technologies Of Monitoring High Temperature Stress To Rice By Portable Uav Multi Spectral Remote Sensing",NA,NA,"10.3969/j.issn.1000-6362.2020.09.006","{}",2024-11-18 18:50:46,"included",NA
7038355,"An Inter-Comparison Exercise Of Sentinel-2 Radiometric Validations Assessed By Independent Expert Groups",NA,NA,"10.1016/j.rse.2019.111369","{}",2024-10-30 15:54:28,"included",NA
7037699,"Wildfire Monitoring With Satellite Remote Sensing In Support Of Conservation",NA,NA,"10.1017/9781108631129.006","{}",2024-10-25 19:16:44,"included",NA
6691674,"The value of Earth Observation for marine water quality management",2009,"{""Bouma, Jetske""}","https://research.vu.nl/ws/portalfiles/portal/2607929/BoumaKuikvanderWoerdDekker+FINAL.pdf","{}",2024-04-22 02:43:57,"included",NA
6863404,"An Evaluation Of The Use Of Remotely Sensed Parameters For Prediction Of Incidence And Risk Associated With Vibrio Parahaemolyticus In Gulf Coast Oysters (Crassostrea Virginica)",2007,"{""Bowers, J."",""DePaola, A."",""Grimes, D. J."",""Ladner, S."",""Phillips, A. M. B.""}","10.4315/0362-028x-70.4.879","{validation,maybe}",2024-09-30 01:42:53,"included",NA
7037827,"Diversity Features Collaboration Technology For Monitoring Forest Before And After Hurricane By Remote Sensing",NA,NA,"10.11834/jrs.20210230","{""probs not""}",2024-10-28 19:03:46,"included",NA
7038146,"Integrating Multisensor Satellite Data Merging And Image Reconstruction In Support Of Machine Learning For Better Water Quality Management",NA,NA,"10.1016/j.jenvman.2017.06.045","{}",2024-10-30 17:18:48,"included",NA
7037865,"Water Balance Estimation Of A Poorly Gauged Catchment In West Africa Using Dynamically Downscaled Meteorological Fields And Remote Sensing Information",NA,NA,"10.1016/j.pce.2008.04.002","{}",2024-11-21 20:44:32,"included",NA
7038583,"Mapping Crop Fractional Green Canopy Cover Using High Spatial Resolution Thermal And Optical Remote Sensing In Southern Ontario, Canada",NA,NA,"10.1139/geomat-2021-0008","{}",2024-11-22 17:55:01,"included",NA
6863561,"Extending The Utility Of Modis Daily Snow-Cover Products Through Snow-Cover Prediction Of Cloud-Obscured Areas In Idaho's Big Lost River Basin (Usa)",2008,"{""Hruska, Ryan C."",""Lee, Randy""}","10.1080/15420350802142702","{maybe,algorithm}",2024-07-17 21:20:50,"included",NA
6447806,"The Six Dimensions of Value Associated to the use of Copernicus Sentinel Data: Key Findings From the Sentinel Benefits Study",2022,"{""Mamais, Eleftherios"",""Papadakis, Dimitri"",""Sawyer, Geoff""}",NA,"{benchmark}",NA,NA,NA
6691533,"Spatio-temporal design for a water quality monitoring network maximizing the economic value of information to optimize the detection of accidental pollution",2020,"{""Destandau, Francois""}","https://doi.org/10.1016/j.wre.2020.100156","{relevant}",2024-04-28 00:55:41,"included",NA
7037808,"Reducing The Cost Of Multi-Spectral Remote Sensing: Combining Near-Infrared Video Imagery With Colour Aerial Photography",NA,NA,"10.1016/s0168-1699(02)00141-2","{}",2024-10-30 18:26:17,"included",NA
6691593,"Assessing the usability and potential value of seasonal climate forecasts in land management decisions in the southwest UK: challenges and reflections",2017,"{""Bruno Soares, Marta""}","https://doi.org/10.5194/asr-14-175-2017","{}",2024-04-25 02:28:35,"included",NA
7037181,"Monitoring Water-Related Ecosystems With Earth Observation Data In Support Of Sustainable Development Goal (Sdg) 6 Reporting",NA,NA,"10.3390/rs12101634","{}",2024-11-18 18:16:53,"included",NA
7038693,"Applying Bag Of Words Approach To Determine Remote Sensing Technology Acceptance Among Smallholder Plantations",NA,NA,"10.1108/agjsr-02-2023-0056","{}",2024-11-18 20:46:57,"included",NA
6863292,"Using Bioacoustics To Enhance The Efficiency Of Spotted Owl Surveys And Facilitate Forest Restoration",2024,"{""Berigan, W. J."",""Kahl, S."",""Kelly, K. G."",""Klinck, H."",""Kramer, H. A."",""Manley, P. N."",""Peery, M. Z."",""Reid, D. S."",""Sawyer, S. C."",""Whitmore, S. A."",""Wood, C. M.""}","10.1002/jwmg.22533","{}",2024-09-30 21:18:59,"included",NA
7038127,"Agronomic Performance And Remote Sensing Assessment Of Organic And Mineral Fertilization In Rice Fields",NA,NA,"10.3389/fpls.2023.1230012","{}",2024-10-28 18:58:11,"included",NA
7036569,"Ground Level Lidar As A Contributing Indicator In An Environmental Protection Application",NA,NA,"10.1109/access.2023.3319453","{}",2024-11-21 21:38:04,"included",NA
6447803,"Estimating the Value of Near-real-time Satellite Information for Monitoring Deforestation in the Brazilian Amazon",2022,"{""Biggs, Trent"",""Caviglia-Harris, Jill"",""Mullan, Katrina"",""Ribeiro, Jime Rodrigues"",""Santiago, Thaís Ottoni"",""Sills, Erin"",""West, Thales A P""}",NA,"{benchmark}",NA,NA,NA
6691588,"Free satellite imagery and digital elevation model analyses enabling natural resource management in the developing world: studies from Eastern Indonesia",2017,"{""Fisher, Rohan""}","https://doi.org/10.1111/sjtg.12210","{maybe}",2024-04-22 23:39:07,"included",NA
7038527,"Secure Spectrum Sharing For Satellite Internet-Of-Things Based On Blockchain",NA,NA,"10.1007/s11277-023-10433-0","{}",2024-10-25 23:06:18,"included",NA
7037224,"Measuring The Economic Benefits Of Advanced Technology Use For River Flood Forecasting",NA,NA,"10.1111/jfr3.12781","{}",2024-11-18 23:34:06,"included",NA
7037948,"Evapotranspiration Estimation Using Sebal Algorithm Integrated With Remote Sensing And Experimental Methods",NA,NA,"10.1080/17538947.2021.1962996","{}",2024-11-21 02:33:45,"included",NA
6691646,"Willingness to pay for soil information derived by digital maps: a choice experiment approach",2012,"{""Diafas, Iason""}","https://doi.org/10.2136/vzj2012.0198","{}",2024-04-26 18:57:30,"included",NA
7037004,"Volume 9 Overview: Remote Sensing, Human Dimension And Societal Benefits",NA,NA,"10.1016/b978-0-12-409548-9.10521-4","{}",2024-10-25 19:24:24,"included",NA
7037690,"An Evaluation Of Public Servant Awareness And Use Of Gis/Remote Sensing In Africa-Nigeria",NA,NA,"10.4314/sajg.v7i1.3","{}",2024-10-25 21:50:41,"included",NA
7037424,"Spaceborne Imaging Spectroscopy For Sustainable Agriculture: Contributions And Challenges",NA,NA,"10.1007/s10712-018-9492-0","{}",2024-11-18 23:08:46,"included",NA
6691690,"Valuing Weather Observation Systems For Forest Fire Management",2008,"{""Khabarov, Nikolay""}","https://doi.org/10.1109/JSYST.2008.925979","{}",2024-04-26 19:10:19,"included",NA
6863349,"Environmental Indicators Combined With Risk Analysis To Evaluate Potential Wildfire Incidence On The Dadu Plateau In Taiwan",2022,"{""Chen, Yung-Chau"",""Lin, Chao-Yuan"",""Shieh, Pei-Ying"",""Wang, Po-Cheng"",""Wu, Shao-Wei""}","10.1007/s11069-022-05300-3","{}",2024-07-12 19:32:54,"included",NA
7038441,"Targeting Villages For Rural Development Using Satellite Image Analysis",NA,NA,"10.1089/big.2014.0061","{}",2024-10-30 18:29:55,"included",NA
7036969,"Copernicus Program",NA,NA,"10.1016/b978-0-12-409548-9.10317-3","{}",2024-11-22 17:47:59,"included",NA
6862880,"Use And Benefits Of Nasa's Recover For Post-Fire Decision Support",2018,"{""Lindquist, Eric"",""Lippitt, Frances"",""Schnase, John L."",""Stegner, Tesa"",""Toombs, William"",""Weber, Keith""}","10.1071/wf18010","{}",2024-07-16 23:29:48,"included",NA
6903582,"Sentinel-1 Snow Depth Retrieval At Sub-Kilometer Resolution Over The European Alps",NA,NA,"10.5194/tc-16-159-2022","{validation,""probably not""}",2024-09-27 18:39:31,"included",NA
6691657,"Assessing the value of Earth observation for managing coral reefs: an example from the Great Barrier Reef",2011,"{""Bouma, Jetske A.""}","https://doi.org/10.1016/j.scitotenv.2011.07.023","{""in benchmarks?""}",2024-04-22 02:29:11,"included",NA
6863469,"Space Technology For Disaster Management : Data Access And Its Place In The Community",2007,"{""Andrews Deller, M. E.""}","10.1144/sp283.14","{}",2024-07-12 19:39:36,"included",NA
7037747,"Uav Assisted Spatiotemporal Analysis And Management Of Bushfires: A Case Study Of The 2020 Victorian Bushfires",NA,NA,"10.3390/fire4030040","{}",2024-11-21 20:36:01,"included",NA
7037739,"European Space Agency's Strategic Contribution To Seismology",NA,NA,"10.1007/s11069-013-0579-0","{}",2024-10-25 21:46:20,"included",NA
6691509,"Using Data from Earth Observation to Support Sustainable Development Indicators: An Analysis of the Literature and Challenges for the Future",2022,"{""Andries, Ana""}","https://doi.org/10.3390/su14031191","{maybe}",2024-04-22 23:34:50,"included",NA
7037523,"Assessing The Impact Of L-Band Observations On Drought And Flood Risk Estimation: A Decision-Theoretic Approach In An Osse Environment",NA,NA,"10.1175/jhm-d-13-0204.1","{}",2024-11-21 21:34:53,"included",NA
7037912,"Complementing Satellites And Unmanned Aerial Vehicles For Rangeland Assessment In Patagonia",NA,NA,"10.25260/ea.19.29.3.0.791","{}",2024-10-30 17:31:59,"included",NA
6863531,"The Gavkhouni Wetland Dryness And Its Impact On Air Temperature Variability In The Eastern Part Of The Zayandeh-Rud River Basin, Iran",2022,"{""Azadi, S."",""Dorigo, W."",""Nasr-Esfahani, M. A."",""Pourmanafi, S."",""Yazdanpanah, H.""}","10.3390/w14020172","{maybe}",2024-09-30 17:01:39,"included",NA
6691631,"Using Earth Observations to Enhance Water Resources Decision-making and Disaster Assessment Processes in the United States and the Developing World",2013,"{""Lee, Christina""}","https://doi.org/10.1109/GHTC.2013.6713738","{maybe}",2024-04-23 22:04:06,"included",NA
6691710,"Integrating Earth observation data into geospatial databases that support public health decisions",2006,"{""Morain, S.A.""}","https://www.isprs.org/proceedings/XXXVI/part4/WG-VIII-2-2.pdf","{}",2024-04-25 02:21:49,"included",NA
6691565,"The socio-economic value of satellite earth observations: huge, yet to be measured",2019,"{""Tassa, Alessandra""}","https://doi.org/10.1080/17487870.2019.1601565","{""in benchmarks""}",2024-04-23 22:36:30,"included",NA
7037089,"Disaster Risk Reduction In Agriculture Through Geospatial (Big) Data Processing",NA,NA,"10.3390/ijgi6080238","{}",2024-10-30 18:21:24,"included",NA
6691585,"GEOValue: The Socioeconomic Value of Geospatial Information",2017,"{""Kuse, Jamie""}","9781315154640","{}",2024-04-22 03:03:49,"included",NA
6691653,"Identifying Methods for Quantifying the Societal Impacts of the National Oceanic and Atmospheric Administration",2011,"{""Atmospheric Administration"",""National Oceanic""}","https://www.researchgate.net/publication/353247247_NOAA_Science_Challenge_Workshop_Identifying_Metho","{}",2024-04-22 03:01:11,"included",NA
6863074,"Big Data Technology Oriented To Wetland Resource Ecosystem Value Evaluation",2022,"{""Fan, L.""}","10.1155/2022/6815102","{}",2024-07-15 17:12:00,"included",NA
7037655,"Testing And Validation Of Cloud Infrastructures For Earth Observation Services With Satellite Constellations",NA,NA,"10.1080/01431161.2015.1070324","{}",2024-11-18 23:31:20,"included",NA
6863243,"Value Of Insar For Monitoring Land Subsidence To Support Water Management In The San Joaquin Valley, California",2022,"{""Bekaert, David P. S."",""Jones, Cathleen E."",""Jones, Jeanine""}","10.1111/1752-1688.12942","{maybe}",2024-07-19 19:09:50,"included",NA
6447805,"Earth Observations Can Enable Cost-Effective Conservation of Eastern North Pacific Blue Whales: A Value of Information Analysis",2021,"{""Bernknopf, Richard"",""Kuwayama, Yusuke"",""Steinkruger, Andrew""}",NA,"{benchmark}",NA,NA,NA
7037387,"Technological Innovations Bringing Spatial Technology To Precision Agriculture In The Northern Great Plains",NA,NA,"10.3727/194982414x13971392823271","{}",2024-11-21 02:29:28,"included",NA
6691543,"Valuation of Calibration for Satellite Constellations",2020,"{""Siddiqi, Alfreen""}","https://digitalcommons.usu.edu/calcon/CALCON2020/all2020content/30/","{}",2024-04-22 02:58:24,"included",NA
6691643,"A User-Driven Approach to Determining Critical Earth Observation Priorities for Societal Benefit",2012,"{""Zell, Erica""}","https://doi.org/10.1109/jstars.2012.2199467","{""user perspective value""}",2024-04-23 22:06:15,"included",NA
6863583,"Management Recommendation Generation For Areas Under Forest Restoration Process Through Images Obtained By Uav And Lidar",2019,"{""Filho, E. I. F."",""Gleriani, J. M."",""Halassy, M."",""Leite, H. G."",""Marcatti, G. E."",""Martins, S. V."",""Reis, B. P."",""Sarcinelli, T. S.""}","10.3390/rs11131508","{}",2024-07-17 17:09:26,"included",NA
7037399,"Metrics To Accelerate Private Sector Investment In Sustainable Development Goal 2-Zero Hunger",NA,NA,"10.3390/su13115967","{}",2024-10-30 16:03:16,"included",NA
7037068,"Big Data Analysis Applied In Agricultural Planting Layout Optimization",NA,NA,"10.13031/aea.12790","{}",2024-11-18 23:03:01,"included",NA
6903579,"Monitoring, Evaluation, Accountability, And Learning (Meal) In Anticipatory Action-Earth Observation As A Game Changer",NA,NA,"10.3389/fclim.2022.923852","{}",2024-09-26 00:46:04,"included",NA
6863443,"Mapping A Specific Class For Priority Habitats Monitoring From Satellite Sensor Data",2006,"{""Boyd, Doreen S."",""Foody, Giles M."",""Sanchez-Hernandez, Carolina""}","10.1080/01431160600554348","{maybe}",2024-09-27 23:06:54,"included",NA
7036644,"Remote Sensing For Assessing Landslides And Associated Hazards",NA,NA,"10.1007/s10712-020-09609-1","{}",2024-11-22 17:46:53,"included",NA
7037463,"Application-Oriented Real-Time Remote Sensing Service Technology",NA,NA,"10.11834/jrs.20210260","{""word salad""}",2024-10-25 19:13:22,"included",NA
6863497,"Open-Source Processing And Analysis Of Aerial Imagery Acquired With A Low-Cost Unmanned Aerial System To Support Invasive Plant Management",2017,"{""Buttschardt, Tillmann K."",""Heringer, Gustavo"",""Lehmann, Jan R. K."",""Meira-Neto, Joao A. A."",""Prinz, Torsten"",""Thiele, Jan"",""Ziller, Silvia R.""}","10.3389/fenvs.2017.00044","{}",2024-07-15 23:18:59,"included",NA
6691650,"The Value of Information: Methodological Frontiers and New Applications in Environment and Health",2012,"{""Laxminarayan, Ramanan""}","https://doi.org/10.1007/978-94-007-4839-2","{}",2024-04-22 02:58:53,"included",NA
7036834,"Using The Social Cost Of Carbon To Value Earth Observing Systems",NA,NA,"10.1080/14693062.2015.1110109 and ce and real option value and social cost of carbon and value of in","{}",2024-11-18 18:33:48,"included",NA
6691717,"The potential value of improved ocean observation systems in the Gulf of Mexico",2004,"{""Kaiser, Mark""}","https://doi.org/10.1016/j.marpol.2003.11.002","{}",2024-04-26 19:09:44,"included",NA
7036802,"The Emerging Role Of Remote Sensing Technology In Emergency Management",NA,NA,"10.1061/9780784408155.ch03","{}",2024-10-25 22:54:03,"included",NA
6903656,"Estimating District-Level Electricity Consumption Using Remotely Sensed Data In Eastern Economic Corridor, Thailand",NA,NA,"10.3390/rs13224654","{}",2024-09-26 00:57:11,"included",NA
6691667,"From Science to Applications: Determinants of Diffusion in the Use of Earth Observations",2010,"{""Macauley, Molly""}","https://dx.doi.org/10.2139/ssrn.1565485","{}",2024-04-25 02:31:30,"included",NA
7036743,"Value Of Airborne Laser Scanning And Digital Aerial Photogrammetry Data In Forest Decision Making",NA,NA,"10.14214/sf.9923","{}",2024-10-30 16:05:20,"included",NA
7038007,"Resource Management In Rangeland",NA,NA,"10.1201/b18173-15","{}",2024-11-18 23:16:13,"included",NA
7038201,"Increasing The Use Of Earth Science Data And Models In Air Quality Management",NA,NA,"10.1080/10962247.2016.1248303","{}",2024-10-25 21:38:07,"included",NA
7037336,"Accuracy And Impact Of Spatial Aids Based Upon Satellite Enumeration To Improve Indoor Residual Spraying Spatial Coverage",NA,NA,"10.1186/s12936-018-2236-2","{}",2024-11-18 22:36:18,"included",NA
7037180,"Comparing The Information Content Of Coral Reef Geomorphological And Biological Habitat Maps, Amirantes Archipelago (Seychelles), Western Indian Ocean",NA,NA,"10.1016/j.ecss.2012.06.001","{}",2024-11-22 17:43:45,"included",NA
6863566,"Demonstration Of A Modular Prototype End-To-End Simulator For Aquatic Remote Sensing Applications",2023,"{""Anstee, J."",""Antoine, D."",""Dekker, A."",""Drayson, N."",""Gensemer, S."",""Matthews, M. W."",""Pease, J."",""Phinn, S."",""Price, I."",""Sharp, R."",""Woodgate, W.""}","10.3390/s23187824","{}",2024-07-12 23:19:07,"included",NA
7037419,"Agricultural Case Studies For Measuring The Value Of Information Of Earth Observation And Other Geospatial Information For Decisions",NA,NA,"10.1201/b20712","{}",2024-10-28 19:25:32,"included",NA
6691521,"Enhancing Access and Usage of Earth Observations in Environmental Decision-Making in Eastern and Southern Africa Through Capacity Building",2021,"{""Shukla, Shraddhanand""}","https://doi.org/10.3389/fsufs.2021.504063","{}",2024-04-22 02:29:41,"included",NA
6691609,"Valuing Geospatial Information: Using the Contingent Valuation Method to Estimate the Economic Benefits of Landsat Satellite Imagery",2015,"{""Loomis, John""}","https://doi.org/10.14358/PERS.81.8.647","{}",2024-04-22 03:00:28,"included",NA
7037397,"Planning Iterative Investment For Landscape Restoration: Choice Of Biodiversity Indicator Makes A Difference",NA,NA,"10.1016/j.biocon.2009.04.023","{maybe}",2024-10-28 00:09:31,"included",NA
6863309,"The Activities Of The Italian Coast Guard In The Field Of Airborne Remote Sensing And The Eventual Use Of Satellite Platforms In Marine Pollution Abatement Activities",1996,"{""Malfatti, A"",""Mancini, M"",""Patruno, R""}","10.1016/s1353-2561(96)00031-x","{}",2024-07-16 23:06:37,"included",NA
6691700,"Assimilation of GRACE Terrestrial Water Storage Data into a Land Surface Model: Results for the Mississippi River Basin",2008,"{""Zaitchik, Benjamin""}","https://doi.org/10.1175/2007JHM951.1","{}",2024-04-26 19:06:40,"included",NA
6903634,"A Land Use Regression Model Incorporating Data On Industrial Point Source Pollution",NA,NA,"10.1016/s1001-0742(11)60902-9","{maybe}",2024-09-30 17:18:12,"included",NA
7038422,"Assessing The Effects Of Severe Weather Events Through Remote Sensing On Samothrace, Greece: Applications For The Management Of Cultural Resources",NA,NA,"10.1016/j.jasrep.2018.09.002","{}",2024-11-19 18:31:29,"included",NA
7037991,"Digital Soil Texture Mapping And Spatial Transferability Of Machine Learning Models Using Sentinel-1, Sentinel-2, And Terrain-Derived Covariates",NA,NA,"10.3390/rs14235909","{}",2024-11-18 19:20:59,"included",NA
7037200,"Measuring The Economic Benefits Of An Environmental Monitoring Satellite Project: The Value Of Information Approach",NA,NA,"10.1016/j.spacepol.2013.06.003","{}",2024-10-25 19:14:24,"included",NA
6691656,"The economic value of drought information for water management under climate change: a case study in the Ebro basin",2011,"{""Quiroga, Sonia""}","https://doi.org/10.5194/nhess-11-643-2011","{}",2024-04-26 18:51:07,"included",NA
7036795,"How Remote Sensing Supports Mangrove Ecosystem Service Valuation: A Case Study In Ca Mau Province, Vietnam",NA,NA,"10.1016/j.ecoser.2015.04.007","{}",2024-10-25 21:51:52,"included",NA
7037253,"Correlation Of Publication Frequency Of Newspaper Articles With Environment And Public Health Issues In Fire-Prone Peatland Regions Of Riau In Sumatra, Indonesia",NA,NA,"10.1057/s41599-021-00994-5","{}",2024-11-19 18:25:22,"included",NA
6691658,"Assessing the Economic Value of Early Warning Systems",2011,"{""Klafft, Michael""}","https://ssrn.com/abstract=1843258","{}",2024-04-22 03:01:33,"included",NA
7037328,"Applications Of Geospatial Technologies For Precision Agriculture",NA,NA,"10.1016/b978-0-443-18953-1.00004-0","{}",2024-11-22 18:06:45,"included",NA
7038293,"The Six Dimensions Of Value Associated To The Use Of Copernicus Sentinel Data: Key Findings From The Sentinel Benefits Study",NA,NA,"10.3389/fenvs.2022.804862","{}",2024-10-30 15:57:28,"included",NA
7038421,"Managing Agricultural Water Considering Water Allocation Priority Based On Remote Sensing Data",NA,NA,"10.3390/rs13081536","{}",2024-11-22 17:05:03,"included",NA
7037232,"Mapping Of Potential Fuel Regions Using Uncrewed Aerial Vehicles For Wildfire Prevention",NA,NA,"10.3390/f14081601","{}",2024-11-21 02:32:22,"included",NA
7037105,"Numerical Modelling And Satellite Remote Sensing As Tools For Research And Management Of Marine Fishery Resources",NA,NA,"10.1007/978-3-319-06326-3_18","{}",2024-10-28 00:23:41,"included",NA
7038537,"Cloud Data And Computing Services Allow Regional Environmental Assessment: A Case Study Of Macquarie-Castlereagh Basin, Australia",NA,NA,"10.1007/s11769-019-1040-4","{}",2024-11-21 20:54:46,"included",NA
6691597,"An Analysis of the Value of Additional Information Provided by Water Quality  Measurement Network",2016,"{""Destandau, Francois""}","http://dx.doi.org/10.4236/jwarp.2016.88062","{}",2024-04-25 02:43:43,"included",NA
6691508,"Landsat Data Ecosystem Case Study: Actor Perceptions of the Use and Value of Landsat",2022,"{""Molder, Edmund""}","https://doi.org/10.3389/fenvs.2021.805174","{""in benchmarks?""}",2024-04-22 02:47:29,"included",NA
7037269,"Coordinated Capacity Development To Maximize The Contributions Of Space Science, Technology, And Its Applications In Support Of Implementing Global Sustainable Development Agendas-A Conceptual Framework",NA,NA,"10.1016/j.spacepol.2019.101346","{}",2024-10-28 19:42:29,"included",NA
7037954,"Bioclimatic Variables From Precipitation And Temperature Records Vs. Remote Sensing-Based Bioclimatic Variables: Which Side Can Perform Better In Species Distribution Modeling?",NA,NA,"10.1016/j.ecoinf.2020.101060","{}",2024-11-21 21:24:30,"included",NA
7038550,"Economic Feasibility Study For Pavement Monitoring Using Synthetic Aperture Radar-Based Satellite Remote Sensing Cost-Benefit Analysis",NA,NA,"10.3141/2645-01","{}",2024-10-28 19:04:09,"included",NA
7038476,"Implication Of Geo-Informatics (Gis/Rs) On Agricultural Irrigation Management: The State Of The Art",NA,NA,"10.1007/698_2017_174","{}",2024-11-21 21:36:41,"included",NA
6691685,"The value of harmful algal bloom predictions to the nearshore commercial shellfish fishery in the Gulf of Maine",2008,"{""Jin, Di""}","https://doi.org/10.1016/j.hal.2008.03.002","{}",2024-04-25 02:48:16,"included",NA
7038160,"Review Of Fews Net Biophysical Monitoring Requirements",NA,NA,"10.1088/1748-9326/4/2/024009","{}",2024-10-28 19:05:23,"included",NA
6863009,"The Role Of Satellite And Decentralized Strategies In Water Resources Management",2009,"{""Gikas, Petros"",""Tchobanoglous, George""}","10.1016/j.jenvman.2007.08.016","{}",2024-07-15 23:03:18,"included",NA
7038029,"Using Remote Sensing As A Support To The Implementation Of The European Marine Strategy Framework Directive In Sw Portugal",NA,NA,"10.1016/j.csr.2015.03.011","{}",2024-11-18 18:56:54,"included",NA
6863704,"The Role Of Remote Sensing In The Development Of Smart Indicators For Ecosystem Services Assessment",2016,"{""Brown, C."",""Cutler, M. E. J."",""Dawson, T. P.""}","10.1080/14888386.2016.1246384","{}",2024-07-15 23:00:23,"included",NA
6863189,"Three Most Widely Used Gnss-Based Shoreline Monitoring Methods To Support Integrated Coastal Zone Management Policies",2017,"{""Awange, J. L."",""Goncalves, R. M.""}","10.1061/(asce)su.1943-5428.0000219","{}",2024-07-17 17:01:49,"included",NA
6691691,"The impact of modern spatial information technologies on the Australian economy",2008,"{""ACIL Tasman""}","https://www.crcsi.com.au/assets/Resources/e2b13d9b-9be9-4338-ad68-b6758f759355.pdf","{maybe}",2024-04-26 23:06:22,"included",NA
6691592,"Contingent valuation study of the benefits of seasonal climate forecasts for maize farmers in the Republic of Benin, West Africa",2017,"{""Amegnaglo, Coco""}","http://dx.doi.org/10.1016/j.cliser.2017.06.007","{}",2024-04-23 22:39:25,"included",NA
7038235,"Remote Sensing For Restoration Planning: How The Big Picture Can Inform Stakeholders",NA,NA,"10.1111/rec.12448","{}",2024-10-30 18:14:13,"included",NA
7037297,"Policy Implications Of Remote Sensing In Understanding Urban Environments: Developing A Wetlands Inventory For Community Decision-Making In Lucas County, Ohio",NA,NA,"10.1007/3-540-26676-3_3","{}",2024-10-25 19:21:40,"included",NA
6862799,"Mapping Landscape-Scale Peatland Degradation Using Airborne Lidar And Multispectral Data",2019,"{""Anderson, K."",""Brazier, R. E."",""Carless, D."",""Gatis, N."",""Luscombe, D. J.""}","10.1007/s10980-019-00844-5","{maybe}",2024-07-18 21:13:57,"included",NA
6691663,"Satellite earth observation value-added service in the Nigerian economy",2010,"{""Musa, Zahrah""}","https://doi.org/10.13140/2.1.2805.5845","{maybe}",2024-04-22 02:52:19,"included",NA
6903573,"Evaluating Performance Of Community-Based Irrigation Schemes Using Remote-Sensing Technologies To Enhance Sustainable Irrigation Water Management",NA,NA,"10.1007/s41101-023-00222-y","{}",2024-09-27 22:42:45,"included",NA
7038067,"Evaporative Fluxes And Surface Soil Moisture Retrievals In A Mediterranean Setting From Sentinel-3 And The ""Simplified Triangle""",NA,NA,"10.3390/rs12193192","{}",2024-11-21 01:11:08,"included",NA
6691750,"Agricultural Producers' Willingness to Pay for Real-Time Mesoscale Weather Information",1995,"{""Kenkel, Phil""}","https://www.jstor.org/stable/40987744","{}",2024-04-22 03:04:10,"included",NA
7036629,"Cooperation In Earth Observation Missions In Africa: A Role For Afrigeoss",NA,NA,"10.1007/s10708-017-9840-5","{}",2024-10-25 21:52:38,"included",NA
7038424,"Design And Simulation In Sar Satellites' Task Planning System Using Genetic Algorithm With Entropy Operator",NA,NA,"10.1108/aeat-11-2020-0247","{}",2024-10-30 16:33:30,"included",NA
7037174,"Conceptual Case For Assimilating Interferometric Synthetic Aperture Radar Data Into The Hazus-Mh Earthquake Module",NA,NA,"10.1109/tgrs.2007.895848","{}",2024-11-18 23:03:55,"included",NA
6691729,"Agricultural Value of ENSO Information under Alternative Phase Definition",2002,"{""Chen, Chi-Chung""}","https://doi.org/10.1023/A:1016160218221","{}",2024-04-26 23:08:13,"included",NA
7037379,"Compliance With European Union Environmental Law: An Analysis Of Digitalization Effects On Institutional Capacities",NA,NA,"10.1002/eet.1877","{}",2024-11-18 19:39:03,"included",NA
6691725,"Using willingness‐to‐pay to assess the economic value of weather forecasts for multiple commercial sectors",2003,"{""Rollins, Kimberly""}","https://doi.org/10.1017/S1350482703005048","{}",2024-04-25 02:33:57,"included",NA
7038254,"Geocolor: A Blending Technique For Satellite Imagery",NA,NA,"10.1175/jtech-d-19-0134.1","{}",2024-11-19 20:00:16,"included",NA
6903470,"Rapid Estimation Of Canopy Nitrogen Of Cereal Crops At Paddock Scale Using A Canopy Chlorophyll Content Index",NA,NA,"10.1016/j.fcr.2012.06.003","{""probably not""}",2024-09-27 22:26:04,"included",NA
6903515,"Mesoscale Convective Systems Monitoring On The Basis Of Msg Data - Case Studies",NA,NA,"10.1515/arsa-2015-0007","{maybe}",2024-10-01 17:59:39,"included",NA
