title,abstract,author,key,include,notes,src,short_title,year
Economic Potential Of Oil Palm Plantation Using Remote Sensing-Based Technology In Indonesia,"The productivity of Indonesia's palm oil was considered low when referring to the 14.6 million ha land area in 2019, with the production of national palm oil only reaching 3.2 tons of CPO/ha/year. The uses of remote sensing technology as a means of monitoring and supervising, were expected to increase oil palm production in line with productivity. The purpose of this study was to determine the economic potential based on oil palm plantation productivity, with and without using remote sensing-based technology, as well as other variables likely to affect productivity. Primary and secondary data collection methods were also used in this research. There were three quantitative methods being used in this study, namely (i) Multiple regression model with panel data, (ii) Data Envelopment Analysis (DEA) tool, and (iii) Multinomial logistic regression technique. The results showed that the generated economic potential from the utilization of the remote sensing model, had efficient opportunity value of 10.48, which was higher than the non-usage of the technology. Therefore, the main variables that affected productivity in this study, were fertilizer and labour.","Diana, Shinta",diana_economicpotentialoilpalm_2021,TRUE,Statistical methods to tease out effects of remote sensing to improve management efficiency (fertilization) in oil palm production,soc_ben_repo,economic potential of oil palm plantatio,2021
Economic Value Of Current And Improved Weather Forecasts In The U.s. Household Sector,"The National Weather Service (NWS) within the National Oceanic and Atmospheric Administration (NOAA) is the primary federal agency responsible for the collection, analysis, and dissemination of weather forecast information. With an annual budget of about $1,383 million, the average U.S. household pays about $13 a year for the services of the NWS. There is little if any reliable economic information indicating whether these services are worth this $13 a year to households, although it is widely assumed that the benefits far exceed the costs. Furthermore, there is even less information on the value to households of potential improvements to or changes in current weather forecasting services. As NOAA considers new programs and implements new technologies, it is likely to be asked to justify proposed new expenditures using a benefit-cost framework. This study was commissioned to assist in evaluating and quantifying, to the extent possible, the benefits to households of potential improvements in weather forecasting services, as well as how the public values current forecast services. Table S-1 presents this study’s best estimates of annual per household values for improved and current weather forecasts. Based on Census estimates of about 105 million U.S. households, total national values for improving weather forecasts to the maximum levels proposed in the survey are estimated to be $1.73 billion per year. We also calculate an annual national value of $11.4 billion for current weather forecast services (which includes the value of all weather forecast information services from public and private sectors).","Lazo, Jeffrey",lazo_economiccurrentimprovedweather_2002,FALSE,NA,soc_ben_repo,economic value of current and improved w,2002
Economic Value Of Seasonal Climate Forecasts For Agriculture: Review Of Ex-Ante Assessments And Recommendations For Future Research,"Advanced information in the form of seasonal climate forecasts has the potential to improve farmers’ decision making, leading to increases in farm profits. Interdisciplinary initiatives seeking to understand and exploit the potential benefits of seasonal forecasts for agriculture have produced a number of quantitative ex-ante assessments of the economic value of seasonal climate forecasts. The realism, robustness, and credibility of such assessments become increasingly important as efforts shift from basic research toward applied research and implementation. This paper surveys published evidence about the economic value of seasonal climate forecasts for agriculture, characterizing the agricultural systems, approaches followed, and scales of analysis. The climate forecast valuation literature has contributed insights into the influence of forecast characteristics, risk attitudes, insurance, policy, and the scale of adoption on the value of forecasts. Key innovations in the more recent literature include explicit treatment of the uncertainty of forecast value estimates, incorporation of elicited management responses into bioeconomic modeling, and treatment of environmental impacts, in addition to financial outcomes of forecast response. It is argued that the picture of the value of seasonal forecasts for agriculture is still incomplete and often biased, in part because of significant gaps in published valuation research. Key gaps include sampling of a narrow range of farming systems and locations, incorporation of an overly restricted set of potential management responses, failure to consider forecast responses that could lead to “regime shifts,” and failure to incorporate state-of-the-art developments in seasonal forecasting. This paper concludes with six recommendations to enhance the realism, robustness, and credibility of ex-ante valuation of seasonal climate forecasts.","Meza, Francisco",meza_economicseasonalclimateforecasts_2008,FALSE,NA,soc_ben_repo,economic value of seasonal climate forec,2008
Economic Value Of Weather And Climate Forecasts,"Weather and climate extremes can significantly impact the economics of a region. This book examines how weather and climate forecasts can be used to mitigate the impact of the weather on the economy. Interdisciplinary in scope, it explores the meteorological, economic, psychological, and statistical aspects to weather prediction. The contributors encompass forecasts over a wide range of temporal scales, from weather over the next few hours to the climate months or seasons ahead, and address the impact of these forecasts on human behaviour. Economic Value of Weather and Climate Forecasts seeks to determine the economic benefits of existing weather forecasting systems and the incremental benefits of improving these systems, and will be an interesting and essential reference for economists, statisticians, and meteorologists.","Katz, Richard",katz_economicweatherclimateforecasts_1997,FALSE,NA,soc_ben_repo,economic value of weather and climate fo,1997
Economic And Social Benefits Of Meteorology And Climatology In Switzerland,"National Meteorological Services provide meteorological data, information, forecasts and various related products, which are important for the smooth functioning of many aspects in economy, administration and society. The merit of meteorological services cannot be deduced directly from the consumption of services. Rather, it emerges from the improvement of decisions by economic stakeholders thanks to weather and climate information. These services are purchased by users in order to be able to offer optimally or demand a certain service or, with respect to security, these services aim at helping to prevent damage from extreme events.\n\nA rough estimate for a number of selected sectors shows that benefits from weather services in Switzerland are in the region of hundreds of millions Swiss Francs (1 Swiss Franc ∼ €0.66, US$0.83 as at 2008).\n\nThis pilot study shows that it is not possible to estimate one single figure representing the overall benefit from weather services in a country. Concerning the economic sector, a benefit analysis should therefore concentrate on those sub-sectors where weather services are particularly relevant, i.e. agriculture, construction, energy, insurance, telecommunication, tourism, transport, logistics and water availability. Analysis of benefits from climate data is of particular interest to MeteoSwiss since the Federal Office is the main source for climate data in Switzerland. Climate data form the basis on which climate change and possible climate threats can be detected.\n\nThis study estimates for the first time the socio-economic benefits of meteorological and climatic information in Switzerland as a small developed European country and gives an outlook of how a further study might be designed.","Frei, Thomas",frei_economicsocialbenefitsmeteorology_2010,FALSE,not satellite specifically,soc_ben_repo,economic and social benefits of meteorol,2010
Economic Benefit Of Meteorology In The Swiss Road Transportation Sector,"Meteorological services involve the provision of information on the state of the atmosphere and the ground surface. They provide data, information, forecasts and various related products, which are important for the smooth functioning of many aspects of the economy, government and society. The economic value or benefit of weather forecasts consists in generally improving financial and related outcomes resulting from the use of such forecasts. The merit of meteorological services cannot directly be deduced from the consumption of services. Rather, it emerges from the improvement of decisions made by economic stakeholders thanks to weather-related information. This is the first empirical study on this topic for Switzerland which includes economic data from interviewed users. The results show that the use of meteorology in the road transportation sector in Switzerland generates an economic benefit to the national economy of 65.7–79.77 million Swiss francs (1 Swiss franc ∼0.90 €, 1.20 US$ as of August 2011). In relation to its budget the overall benefit to the national meteorological service might be several times that amount, considering that many other economic sectors such as agriculture, aviation, construction, energy, media and tourism were not included in this study. Furthermore, climate services were not taken into account in this study and, therefore, the economic benefit for the road traffic sector alone might in fact be even higher.","Frei, Thomas",frei_economicbenefitmeteorologyswiss_2014,FALSE,NA,soc_ben_repo,economic benefit of meteorology in the s,2014
Economic Benefits Of Meteorological Services,"There is an increasing need for more rigorous and more broadly based determination of the economic value of meteorological services as an aid to decision-making on the appropriate level of funding to be committed to their provision at the national level. This paper develops an overall framework for assessment of the economic value of meteorological services based on the recognition that most national meteorological infrastructure and services possess the non-rival properties of public goods. Given this overall framework for determination of both total and marginal benefits, four main methodologies appropriate for use in valuation studies – market prices, normative or prescriptive decision-making models, descriptive behavioural response studies and contingent valuation studies – are outlined and their strengths and limitations described. Notwithstanding the methodological limitations and the need for a much more comprehensive set of studies for the various application sectors, it is clear that the actual and potential benefits to individuals, firms, industry sectors and national economies from stateof-the-art meteorological and related services are substantial and that, at this stage, they are inadequately recognised and insufficiently exploited in many countries.","Freebairn, John",freebairn_economicbenefitsmeteorologicalservices_2002,FALSE,NA,soc_ben_repo,economic benefits of meteorological serv,2002
Economic Evaluation Of Research To Improve The Canadian Forest Fire Danger Rating System,"Canada is a largely forested country, and the economic, environmental, and social effects of the country's wildland fire management are of great importance from an industry and public policy perspective. Investment in research can improve the efficiency of wildland fire management and has an important role in the decision-making process. There is a long history of research investment in Canada related to wildland fire management, including the development of the Canadian Forest Fire Danger Rating System (CFFDRS). To demonstrate the range of net benefits of the CFFDRS to Canadian society, a cost-benefit study was conducted on research related to enhancing the current system. The benefits of research were measured as the difference in economic returns with additional investment in research, primarily achieved through reduction in damages to timber resources and savings in suppression expenditure (the “with-research scenario”) and those that would have resulted with no changes to the current CFFDRS (the “without-research scenario”). A triangular probability distribution was used to address uncertainty and the results indicated high levels of net economic benefit if the CFFDRS were to be enhanced by additional research investment, with “most likely” estimates of net present value ranging from $30 million to $1.5 billion ($Cdn).","Gould, James",gould_economicevaluationresearchimprove_2012,FALSE,"This looks more like valuing a decision support tool, rather than the information itself",soc_ben_repo,economic evaluation of research to impro,2012
Economic Value Of Environmental And Weather Information For Agricultural Decisions - A Case Study For Oklahoma Mesonet,"For the past 24 years, weather information and monitoring provided by the Oklahoma Mesonet (the state’s largest weather and environmental monitoring network) has been used by many farmers across the state to optimize their farm operations and improve profitability of agricultural production. Several research studies delineated advantages of Mesonet weather information for efficient agricultural decision-making. However, these studies are mainly qualitative or conceptual, while comprehensive quantitative research in this field is still missing. This paper aims at filling this gap by quantifying the value of weather information for Oklahoma farmers in all climate regions, based on profitability analysis, USDA NASS and agricultural output statistics, as well as crop budgets from the Oklahoma Extension Center. The results show that the cumulative economic benefits for agricultural production in Oklahoma from utilizing Mesonet information (assuming the profitability factor of 3.7% and with 73% of farmers applying Mesonet) amounted to $183.1 million in 2006–2014 (combining generated profits and prevented losses in agricultural production). Mesonet information was found to provide higher annual economic benefits in terms of prevented losses than additional production profits, especially in drought years. A regional analysis for Oklahoma climate regions revealed the highest cumulative benefits of Mesonet applications in the Southwest ($45.9 million), North Central region ($38.2 million), and in Panhandle ($34.5 million) in 2006–2014. Also, high temporal variations were found for all Oklahoma climate regions.This research is focused on the agricultural sector, while it also sets the baseline for a more holistic understanding of the economic value and benefits of weather information provided by the Oklahoma Mesonet that can further be applied to other sectors in the state.","Ziolkowska, Jadwiga R.",ziolkowska_economicenvironmentalweatherinformation_2018,TRUE,NA,soc_ben_repo,economic value of environmental and weat,2018
Economic Value Of Hurricane Forecasts: An Overview And Research Needs,"Hurricane forecasting is in part an economic problem, because it commits scarce resources to save lives, reduce injuries, and lessen economic impacts. New sensing, recording, and reporting technologies, as well as the increased number of clients and their changing needs, have heightened the need to economically justify the hurricane warning system. Estimating forecast value can help show if improved forecast provision and dissemination would offer more benefit to society than alternative public investments such as infrastructure or forecasts of other hazards. We review research that has estimated the economic value of the hurricane forecast and warning system and the value of improving forecast quality. We recommend developing a comprehensive theoretical understanding of economic value of hurricane forecasts to diverse stakeholders across all time scales. This improved, basic understanding would involve a more in-depth discussion of the value of information as well as a broader knowledge of actual or created distinctions between adaptation, mitigation, and response to hurricane risks.","Letson, David",letson_economichurricaneforecastsoverview_2007,FALSE,NA,soc_ben_repo,economic value of hurricane forecasts an,2007
Economics Of An Integrated Ocean Observing System,"Improved ocean observing systems will produce better data on ocean phenomena and result in new and improved information about short-term and long-term ocean conditions and weather/climate. This information will be of economic value to a range of industries and activities, including maritime transportation, commercial fishing, agriculture, the energy industries, recreation, and coastal zone management. Our quantitative understanding of these benefits is incomplete, but the evidence to date suggests that benefits from well-targeted investments in integrated ocean observing systems will justify the costs. Work is underway to better quantify these benefits. This paper reviews the “value of information” approach to the economics of ocean observing systems and describes how this approach can be applied to estimate benefits and assist in the design of these systems.\n","Kite-Powell, Hauke",kitepowell_economicsintegratedoceanobserving_2003,FALSE,NA,soc_ben_repo,economics of an integrated ocean observi,2003
Empowering Brazilian Unprivileged Communities With High Geotechnological Tools,"Around the world new and amazing technologies is been developed for uncountable proposes. Unaware of this worldwide movement there are communities based on subsistence productivity, in the country, as well as families with very low education level and income in the urban area, that suffer from effects of uncontrolled “progress”, such as urban expansion \nand housing speculation. Despite the conceptual distance between the high-tech and the unprivileged world, the reality shows that them both can benefit from each other. The article presents Brazilian experiences that uses high geotechnological tools such as satellite images, GPS, geobrowsers, collaborative internet maps, and others, for helping unprivileged communities to show and take their place in this new globalized world and to qualify their work and products, while empowering themselves to comprehend and effectively participate on a sustainable territory planning and management.","Lustosa Brito, Patricia",lustosabrito_empoweringbrazilianunprivilegedcommunities_2013,FALSE,"Collaborative mapping, engaging underprivileged communities in Brazil.  Perhaps useful for seeing how underprivileged communities can contribute value, types of values, etc; but there is no valuation of data here",soc_ben_repo,empowering brazilian unprivileged commun,2013
Enabling Stakeholder Decision-Making With Earth Observation And Modeling Data Using Tethys Platform,"Tethys Platform is an open source framework for developing web-based applications for Earth Observation data. Our experience shows that Tethys significantly lowers the barrier for cloud-based app development, simplifies the process of accessing scalable distributed cloud computing resources and leverages additional software for data and computationally intensive modeling. The Tethys software development kit allows users to create web apps for visualizing, analyzing, and modeling Earth Observation data. Tethys platform provides a collaborative environment for scientists to develop and deploy several Earth Observation web applications across multiple Tethys portals. We work in partnership with leading regional organizations world-wide to help developing countries use information provided by earth-observing satellites and geospatial technologies for managing climate risks and land use. This paper highlights the several Tethys portals and web applications that were developed as part of this effort. Implementation of the Tethys framework has significantly improved the Application Readiness Level metric for several NASA projects and the potential impact of Tethys to replicate and scale other applied science programs.","Nelson, James",nelson_enablingstakeholderdecisionearth_2019,FALSE,NA,soc_ben_repo,enabling stakeholder decision making wit,2019
Engaging Global Youth In Participatory Spatial Data Creation For The Un Sustainable Development Goals: The Case Of Open Mapping For Malaria Prevention,"Practitioners bemoan lack of data as one of the biggest obstacles to progress towards global sustainable development goals. This paper explores a scaled-up participatory method developed by YouthMappers, for creating missing geospatial data derived from remotely sensed imagery in order to contribute to persistent data needs in the context of the United Nations Sustainable Development Goals (SDGs). We explore the application of this method to a case related to SDG 3 on Health. We document how our approach centered on creating a global academic network designed to engage and empower university students and their faculty mentors to participate in broader efforts to create open, free spatial data on open platforms to inform humanitarian and development objectives outlined by the funding agency, the United States Agency for International Development (USAID). This approach expressly links supply and demand for geospatial knowledge by connecting specific needs for geographic information to specific development objectives in targeted places where USAID works to end extreme poverty. We discuss the rationale and context for the methodology as it draws from and builds upon prominent literature of participatory GIS (PGIS) and volunteered geographic information (VGI). We demonstrate how the mapping of building and road infrastructure in Mozambique and Kenya was carried out in order to provide information for an insecticide spray campaign to prevent malaria and protect public health. Throughout these efforts, steps are taken to ensure spatial data quality and to offer opportunities for youth volunteer embeddedness in mapping tasks and themes in places where students otherwise would not engage with real world data or connect with peers from different countries. We reflect on the opportunities and challenges for how this scaled-up “remote participatory sensing” approach to spatial data creation can inform development projects in the context of the SDGs.","Solís, Patricia",solis_engagingglobalyouthparticipatory_2018,FALSE,"Participatory mapping by YouthMappers network, to improve maps to inform things like malaria mitigation? uses phone photos and the like, not EO",soc_ben_repo,engaging global youth in participatory s,2018
Enhancing Access And Usage Of Earth Observations In Environmental Decision-Making In Eastern And Southern Africa Through Capacity Building,"Major strides have been made in the development of remote sensing, reanalysis, and model-based earth observations (EOs), which can be used for long-term climate variability mapping, as well as real-time environmental monitoring and forecasting. Such EOs are particularly valuable for environmental decision-making (e.g., for environmental resources management and disaster mitigation) in the Eastern and Southern Africa (E & SA) region, where ground-based EOs are sparse. Nonetheless, operational application of those EOs to inform decision-making in the region remains limited. This paper reports on a recently concluded (as of June 2019) NASA SERVIR-supported Applied Science Team project that contributed to the uptake of EO applications to inform decision-making in this region. This project was conducted in close collaboration with the Regional Center for Mapping of Resources for Development (RCMRD)—the NASA SERVIR regional hub in E & SA. The capacity-building efforts leveraged RCMRD’s existing environmental service capacity, their long experience in capacity building in the region, and their extensive network of regional partners, with the goal of increasing RCMRD and their regional partners’ ability to uptake EOs to enhance their environmental services and, hence, improve the environmental decision-making process. The project focused on: (1) Transfer of technology—Transition and implementation of web-based tools to RCMRD to allow easy processing and visualization of EOs and (2) Capacity training—training of representatives from regional and national environmental service agencies in EO application based on targeted case studies. Here, we describe these capacity-building efforts, provide specific examples to demonstrate the benefits of those efforts in terms of enhanced uptake of EOs, and provide recommendations for furthering the uptake of EOs in the region and beyond.","Shukla, Shraddhanand",shukla_enhancingaccessusageearth_2021,FALSE,"Training to improve capacity and technology transfer - pre-assessment,",soc_ben_repo,enhancing access and usage of earth obse,2021
Enhancing The Application Of Earth Observations For Improved Environmental Decision-Making Using The Early Warning Explorer (Ewx),"The mitigation of losses due to extreme climate events and long-term climate adaptation requires climate informed decision-making. In the past few decades, several remote sensing and modeled-based Earth observations (EOs) have been developed to provide an unprecedented global overview and routine monitoring of climate and its impacts on vegetation and hydrologic conditions, with the goal of supporting informed decision-making. However, their usage in decision-making is particularly limited in climate-risk vulnerable and in situ data-scarce regions such as sub-Saharan Africa, due to lack of access to EOs. Here, we describe the Early Warning eXplorer (EWX), which was developed to address this crucial limitation and facilitate the application of EOs in decision-making, particularly in the food and water-insecure regions of the world. First, the EWX’s core framework, which includes (i) the Viewer, (ii) GeoEngine, and (iii) Support Applications, is described. Then, a comprehensive overview of the Viewer, which is a web-based interface used to access EOs, is provided. This includes a description of (i) the maps and associated features to access gridded EO data and anomalies for different temporal averaging periods, (ii) time series graphs and associated features to access EOs aggregated over polygons such as administrative boundaries, and (iii) commonly used EOs served by the EWX that provide assessments of climate and vegetation conditions. Next, examples are provided to demonstrate how EWX can be used to monitor development, progression, spatial extent, and severity of climate-driven extreme events to support timely decisions related to mitigation of food insecurity and flooding impacts. Finally, the value of a regional implementation of EWX at the Regional Centre for Mapping of Resources for Development (RCMRD) in Nairobi, Kenya, is highlighted. Regional implementation of the EWX facilitates access to regionally focused EOs and their availability at polygon boundaries most relevant to the local decision-makers. Similar instances of EWX implemented in other regions, especially those susceptible to food and water security, will likely further enhance the application of EOs for informed decision-making.","Shukla, Shraddhanand",shukla_enhancingapplicationearthobservations_2021,FALSE,"Looks like introduction and application of a DST, and demonstration of how it supports value, but not actually calculating value",soc_ben_repo,enhancing the application of earth obser,2021
Enhancing The Standardized Drought Vulnerability Index By Integrating Spatiotemporal Information From Satellite And In Situ Data,"Drought is a complex natural hazard with its adverse multifaceted impacts cascading in every physical and human system. The vulnerability magnitude of various areas to drought mostly depends on their exposure to water deficiency, the existing water management policy framework and its implementation. The Standardized Drought Vulnerability Index (SDVI) is an integrated attempt towards characterizing drought vulnerability based on a comparative classification system, incorporating precipitation patterns, the supply and demand trends, and the socioeconomic background as the most crucial contributors to drought vulnerability. This work attempts to evolve the SDVI by presenting a more rigorous method of index parameters estimation and argues that the combination of in-situ and satellite data improve the index results in an effort to further minimize the paucity of drought related information. At the same time, it helps to surpass previous limitations in temporal and spatial propagation of the vulnerability concept. The new framework is applied in the South Platte Basin, within Colorado, on the 2012 summer drought (July-September). The proposed index modification may convey drought information in a more holistic manner to decision makers. SDVI could aid in advancing the understanding of each component contribution through in situ and remote sensing data integration and in avoiding existing practices of broken linkages and fragmentation of the reported impacts. Thus, it is believed that the SDVI could serve as an additional tool to guide decisions and target mitigation and adaptation actions, allowing for a more integrated management approach.","Oikonomou, Panagiotis",oikonomou_enhancingstandardizeddroughtvulnerability_2019,FALSE,"Incorporates satellite data into an updated Standardized Drought Vuln Index, but doesn't quite get to the point of showing how the new information improves value? so close!",soc_ben_repo,enhancing the standardized drought vulne,2019
Essential Earth Observation Variables For High-Level Multi-Scale Indicators And Policies,"Several holistic approaches are based on the description of socio-ecological systems to address the sustainability challenge. Essential Variables (EVs) have the potential to support these approaches by describing the status of the Earth system through monitoring and modeling. The different classes of EVs can be organized along the environmental policy framework of Drivers, Pressures, States, Impacts and Responses. The EV concept represents an opportunity to strengthen monitoring systems by providing observations to seize the fundamental dimensions of the Earth system The Group on Earth Observation (GEO) is a partnership of 113 nations and 134 participating organizations in 2021 that are dedicated to making Earth Observation (EO) data available globally to inform about the state of the environment and enable data-driven decision processes. GEO is building the Global Earth Observation System of Systems, a set of coordinated and independent EO, information and processing systems that interoperate to provide access to EO for users in the public and private sectors. The progresses made in the development of various classes of EVs are described with their main policy targets, Internet links and key references The paper reviews the literature on EVs and describes the main contributions of the EU GEOEssential project to integrate EVs within the work plan of GEO in order to better address selected environmental policies and the SDGs. A new GEO-EVs community has been set to discuss about the current status of the EVs, exchange knowledge, experiences and assess the gaps to be solved in their communities of providers and users. A set of four traits characterizing an EV was put forward to describe the entire socio-ecological system of planet Earth: Essentiality, Evolvability, Unambiguity, and Feasibility. A workflow from the identification of EO data sources to the final visualization of SDG 15.3.1 indicators on land degradation is demonstrated, spanning through the use of different EVs, the definition of the knowledge base on this indicator, the implementation of the workflow in the VLab (a cloud-based processing infrastructure), the presentation of the outputs on a dedicated dashboard and the corresponding narrative through a story map.","Lehmann, Anthony",lehmann_essentialearthobservationvariables_2022,FALSE,NA,soc_ben_repo,essential earth observation variables fo,2022
Essential Variables For Environmental Monitoring: What Are The Possible Contributions Of Earth Observation Data Cubes?,"Environmental sustainability is nowadays a major global issue that requires efficient and effective responses from governments. Essential variables (EV) have emerged in different scientific communities as a means to characterize and follow environmental changes through a set of measurements required to support policy evidence. To help track these changes, our planet has been under continuous observation from satellites since 1972. Currently, petabytes of satellite Earth observation (EO) data are freely available. However, the full information potential of EO data has not been yet realized because many big data challenges and complexity barriers hinder their effective use. Consequently, facilitating the production of EVs using the wealth of satellite EO data can be beneficial for environmental monitoring systems. In response to this issue, a comprehensive list of EVs that can take advantage of consistent time-series satellite data has been derived. In addition, a set of use-cases, using an Earth Observation Data Cube (EODC) to process large volumes of satellite data, have been implemented to demonstrate the practical applicability of EODC to produce EVs. The proposed approach has been successfully tested showing that EODC can facilitate the production of EVs at different scales and benefiting from the spatial and temporal dimension of satellite EO data for enhanced environmental monitoring.\n","Giuliani, Gregory",giuliani_essentialvariablesenvironmentalmonitoring_2020,FALSE,Looks at various categories of Essential Variables and how some of those may be estimated using EO imagery; does not seem to actually determine a value,soc_ben_repo,essential variables for environmental mo,2020
Estimating The Social Value Of Geologic Map Information: A Regulatory Application,"People frequently regard the landscape as part of a static system. The mountains and rivers that cross the landscape, and the bedrock that supports the surface, change little during the course of a lifetime. Society can alter the geologic history of an area and, in so doing, affect the occurrence and impact of environmental hazards. For example, changes in land use can induce changes in erosion, sedimentation, and ground-water supply. As the environmental system is changed by both natural processes and human activities, the system’s capacity to respond to additional stresses also changes. Information such as geologic maps describes the physical world and is critical for identifying solutions to land use and environmental issues. In this paper, a method is developed for estimating the economic value of applying geologic map information to siting a waste disposal facility. An improvement in geologic map information is shown to have a net positive value to society. Such maps enable planners to make superior land management decisions.","Bernkopf, Richard",bernkopf_estimatingsocialgeologicmap_1997,TRUE,not satellite,soc_ben_repo,estimating the social value of geologic ,1997
Estimating The Value Of El Nino Southern Oscillation Information In A Regional Water Market With Implications For Water Management,"This study employs both a stochastic programming without recourse model and a regression approach to estimate the value of the El Niño Southern Oscillation (ENSO) information in the Northern Taiwan regional water market. The empirical estimation results provide several useful implications for water resource management. First, the precipitation of this region is significantly affected by El Niño Southern Oscillation events, which increases the uncertainty of regional water supply. Secondly, the damage caused by the El Niño Southern Oscillation events to this regional water market could reach up to NT$ 146 million (i.e., US$ 4.56 million). Finally, the possible water management strategies, which include water transfer activities among different demand groups, with a perfect El Niño Southern Oscillation forecast could substantially mitigate the damage and result in a benefit of NT$ 370 million (i.e., US$ 11.56 million).","Liao, Shu-Yi",liao_estimatingelninosouthern_2010,TRUE,NA,soc_ben_repo,estimating the value of el nino southern,2010
Extending Data For Urban Health Decision-Making: A Menu Of New And Potential Neighborhood-Level Health Determinants Datasets In Lmics,"Area-level indicators of the determinants of health are vital to plan and monitor progress toward targets such as the Sustainable Development Goals (SDGs). Tools such as the Urban Health Equity Assessment and Response Tool (Urban HEART) and UN Habitat Urban Inequities Surveys identify dozens of area-level health determinant indicators that decisionmakers can use to track and attempt to address population health burdens and inequalities. However, questions remain as to how such indicators can be measured in a cost-effective way. Area-level health determinants reflect the physical, ecological, and social environments that influence health outcomes at community and societal levels, and include, among others, access to quality health facilities, safe parks, and other urban services, traffic density, level of informality, level of air pollution, degree of social exclusion, and extent of social networks. The identification and disaggregation of indicators is necessarily constrained by which datasets are available. Typically, these include household- and individual-level survey, census, administrative, and health system data. However, continued advancements in earth observation (EO), geographical information system (GIS), and mobile technologies mean that new sources of area-level health determinant indicators derived from satellite imagery, aggregated anonymized mobile phone data, and other sources are also becoming available at granular geographic scale. Not only can these data be used to directly calculate neighborhood- and city-level indicators, they can be combined with survey, census, administrative and health system data to model household- and individual-level outcomes (e.g., population density, household wealth) with tremendous detail and accuracy. WorldPop and the Demographic and Health Surveys (DHS) have already modeled dozens of household survey indicators at country or continental scales at resolutions of 1 × 1 km or even smaller. This paper aims to broaden perceptions about which types of datasets are available for health and development decision-making. For data scientists, we flag area-level indicators at city and sub-city scales identified by health decision-makers in the SDGs, Urban HEART, and other initiatives. For local health decision-makers, we summarize a menu of new datasets that can be feasibly generated from EO, mobile phone, and other spatial data—ideally to be made free andpublicly available—and offer lay descriptions of some of the difficulties in generating such data products.","Thomson, Dana",thomson_extendingdataurbanhealth_2019,FALSE,NA,soc_ben_repo,extending data for urban health decision,2019
Extracting The Benefits Of Earth Observation,"Australia’s mining and Mining Equipment, Technology and Services sector (the ‘mining and METS sector’) is progressing towards its Industry 4.0objectives of digital transformation and automation. Earth observation (EO) technology and insights will play an essential role in this evolution, and increased adoption of EO data and services within the sector raises both opportunities and challenges. This report aims to identify the mining and METS sector’s critical business problems, its operational lifecycle, and its diverse user groups — informing both technology and mining companies of how EO can drive innovation in the sector.",Digital Earth Australia,digitalearthaustralia_extractingbenefitsearthobservation_2021,FALSE,NA,soc_ben_repo,extracting the benefits of earth observa,2021
"Fire Monitoring - The Use Of Medium Resolution Satellites (Avhrr, Modis, Tet) For Long Time Series Processing And The Implementation In User Driven Applications And Services","This paper introduces fire monitoring works of two different projects, namely TIMELINE (TIMe Series Processing of Medium Resolution Earth Observation Data assessing Long –Term Dynamics In our Natural Environment) and PHAROS (Project on a Multi-Hazard Open Platform for Satellite Based Downstream Services). It describes the evolution from algorithm development from in applied research to the implementation in user driven applications and systems. Concerning TIMELINE, the focus of the work lies on hot spot detection. A detailed description of the choice of a suitable algorithm (round robin approach) will be given. Moreover, strengths and weaknesses of the AVHRR sensor for hot spot detection, a literature review, the study areas and the selected approach will be highlighted. The evaluation showed that the contextual algorithm performed best, and will therefore be used for final implementation. Concerning the PHAROS project, the key aspect is on the use of satellite-based information to provide valuable support to all phases of disaster management. The project focuses on developing a pre-operational sustainable service platform that integrates space-based EO (Earth Observation), terrestrial sensors and communication and navigation assets to enhance the availability of services and products following a multi-hazard approach.","Fuchs, Eva-Maria",fuchs_firemonitoringmediumresolution_2015,FALSE,NA,soc_ben_repo,fire monitoring the use of medium resolu,2015
"Fire And Smoke Observed From The Earth Observing System Modis Instrument-Products, Validation, And Operational Use","The Moderate Resolution Imaging Spectroradiometer (MODIS) sensor, launched on the National Aeronautics and Space Administration Terra satellite at the end of 1999, was designed with 36 spectral channels for a wide array of land, ocean, and atmospheric investigations. MODIS has a unique ability to observe fires, smoke, and burn scars globally. Its main fire detection channels saturate at high brightness temperatures: 500 K at 4 µm and 400 K at 11 µm, which can only be attained in rare circumstances at the 1 km fire detection spatial resolution. Thus, unlike other polar orbiting satellite sensors with similar thermal and spatial resolutions, but much lower saturation temperatures (e.g. Advanced Very High Resolution Radiometer and Along Track Scanning Radiometer), MODIS can distinguish between low intensity ground surface fires and high intensity crown forest fires. Smoke column concentration over land is for the first time being derived from the MODIS solar channels, extending from 0.41 µm to 2.1 µm. The smoke product has been provisionally validated both globally and regionally over southern Africa and central and south America. Burn scars are observed from MODIS even in the presence of smoke, using the 1.2 to 2.1 µm channels. MODIS burned area information is used to estimate pyrogenic emissions. A wide range of these fire and related products and validation are demonstrated for the wild fires that occurred in northwestern USA in Summer 2000. The MODIS rapid response system and direct broadcast capability is being developed to enable users to obtain and generate data in near real-time. It is expected that health and land management organizations will use these systems for monitoring the occurrence of fires and the dispersion of smoke within two to six hours after data acquisition.","Kaufman, Y.J.",kaufman_firesmokeobservedearth_2003,FALSE,NA,soc_ben_repo,fire and smoke observed from the earth o,2003
